id	text	source_verse	skip_space_after	exclude
23018006012	of	23018006		
23018006013	{	23018006		
23018006014	the	23018006		
23018006015	}	23018006		
23018006016	mountains	23018006		
23018006017	and	23018006		
23018006018	for	23018006		
23018006019	the	23018006		
23018006020	animals	23018006		
23018006021	of	23018006		
23018006022	the	23018006		
23018006023	earth	23018006		
23018006024	.	23018006		
23018006025	And	23018006		
23018006026	the	23018006		
23018006027	birds	23018006		
23018006028	of	23018006		
23018006029	prey	23018006		
23018006030	will	23018006		
23018006031	pass	23018006		
23018006032	the	23018006		
23018007001	At	23018007		
23018007002	that	23018007		
23018007003	time	23018007		
23018007004	,	23018007		
23018007005	a	23018007		
23018007006	gift	23018007		
23018007007	will	23018007		
23018007008	be	23018007		
23018007009	brought	23018007		
23018007010	to	23018007		
23018007011	Yahweh	23018007		
23018007012	of	23018007		
23018007013	hosts	23018007		
23018007014	{	23018007		
23018007015	from	23018007		
23018007016	}	23018007		
23018007017	a	23018007		
23018007018	[	23018007		
23018007019	tall	23018007		
23018007020	]	23018007		
23018007021	and	23018007		
23018007022	[	23018007		
23018007023	smooth	23018007		
23018007024	]	23018007		
23018007025	people	23018007		
23018007026	,	23018007		
23018007027	and	23018007		
23018007028	from	23018007		
23018007029	a	23018007		
23018007030	people	23018007		
23018007031	feared	23018007		
23018007032	near	23018007		
23018007033	and	23018007		
23018007034	far	23018007		
23018007035	,	23018007		
23018007036	a	23018007		
23018007037	mighty	23018007		
23018007038	,	23018007		
23018007039	mighty	23018007		
23018007040	and	23018007		
23018007041	trampling	23018007		
23018007042	nation	23018007		
23018007043	,	23018007		
23018007044	whose	23018007		
23018007045	land	23018007		
23018007046	{	23018007		
23018007047	the	23018007		
23018007048	}	23018007		
23018007049	rivers	23018007		
23018007050	divide	23018007		
23018007051	,	23018007		
23018007052	to	23018007		
23018007053	the	23018007		
23018007054	place	23018007		
23018007055	of	23018007		
23018007056	the	23018007		
23018007057	name	23018007		
23018007058	of	23018007		
23018007059	Yahweh	23018007		
23019001001	An	23019001		
23019001002	oracle	23019001		
23019001003	of	23019001		
23019001004	Egypt	23019001		
23019001005	:	23019001		
23019001006	Look	23019001		
23019001007	!	23019001		
23019001008	Yahweh	23019001		
23019001009	{	23019001		
23019001010	is	23019001		
23019001011	}	23019001		
23019001012	riding	23019001		
23019001013	on	23019001		
23019001014	a	23019001		
23019001015	swift	23019001		
23019001016	cloud	23019001		
23019001017	and	23019001		
23019001018	{	23019001		
23019001019	is	23019001		
23019001020	}	23019001		
23019001021	coming	23019001		
23019001022	{	23019001		
23019001023	to	23019001		
23019001024	}	23019001		
23019001025	Egypt	23019001		
23019001026	.	23019001		
23019001027	And	23019001		
23019001028	the	23019001		
23019001029	idols	23019001		
23019001030	of	23019001		
23019001031	Egypt	23019001		
23019001032	will	23019001		
23019001033	tremble	23019001		
23019001034	in	23019001		
23019001035	front	23019001		
23019001036	of	23019001		
23019001037	him	23019001		
23019001038	,	23019001		
23019002001	“	23019002		
23019002002	And	23019002		
23019002003	I	23019002		
23019002004	will	23019002		
23019002005	stir	23019002		
23019002006	up	23019002		
23019002007	[	23019002		
23019002008	Egyptians	23019002		
23019002009	]	23019002		
23019002010	against	23019002		
23019002011	[	23019002		
23019002012	Egyptians	23019002		
23019002013	]	23019002		
23019002014	,	23019002		
23019002015	and	23019002		
23019002016	each	23019002		
23019002017	one	23019002		
23019002018	will	23019002		
23019002019	fight	23019002		
23019002020	against	23019002		
23019002021	his	23019002		
23019002022	brother	23019002		
23019002023	and	23019002		
23019002024	each	23019002		
23019002025	one	23019002		
23019002026	against	23019002		
23019002027	his	23019002		
23019003001	And	23019003		
23019003002	the	23019003		
23019003003	spirit	23019003		
23019003004	of	23019003		
23019003005	[	23019003		
23019003006	the	23019003		
23019003007	Egyptians	23019003		
23019003008	]	23019003		
23019003009	will	23019003		
23019003010	be	23019003		
23019003011	disturbed	23019003		
23019003012	in	23019003		
23019003013	his	23019003		
23019003014	midst	23019003		
23019003015	,	23019003		
23019003016	and	23019003		
23019003017	I	23019003		
23019003018	will	23019003		
23019003019	[	23019003		
23019003020	confuse	23019003		
23019003021	]	23019003		
23019003022	his	23019003		
23019003023	plans	23019003		
23019003024	,	23019003		
23019003025	and	23019003		
23019003026	they	23019003		
23019003027	will	23019003		
23019003028	consult	23019003		
23019003029	the	23019003		
23019003030	idols	23019003		
23019003031	and	23019003		
23019003032	the	23019003		
23019003033	spirits	23019003		
23019004001	And	23019004		
23019004002	I	23019004		
23019004003	will	23019004		
23019004004	hand	23019004		
23019004005	over	23019004		
23019004006	[	23019004		
23019004007	the	23019004		
23019004008	Egyptians	23019004		
23019004009	]	23019004		
23019004010	into	23019004		
23019004011	{	23019004		
23019004012	the	23019004		
23019004013	}	23019004		
23019004014	hand	23019004		
23019004015	of	23019004		
23019004016	a	23019004		
23019004017	hard	23019004		
23019004018	master	23019004		
23019004019	,	23019004		
23019004020	and	23019004		
23019004021	a	23019004		
23019004022	powerful	23019004		
23019004023	king	23019004		
23019004024	will	23019004		
23019004025	rule	23019004		
23019004026	over	23019004		
23019004027	them	23019004		
23019004028	,	23019004		
23019004029	”	23019004		
23019004030	[	23019004		
23019004031	declares	23019004		
23019004032	]	23019004		
23019005001	And	23019005		
23019005002	{	23019005		
23019005003	the	23019005		
23019005004	}	23019005		
23019005005	waters	23019005		
23019005006	will	23019005		
23019005007	be	23019005		
23019005008	dried	23019005		
23019005009	up	23019005		
23019005010	from	23019005		
23019005011	the	23019005		
23019005012	sea	23019005		
23019005013	,	23019005		
23019005014	and	23019005		
23019005015	{	23019005		
23019005016	the	23019005		
23019005017	}	23019005		
23019005018	river	23019005		
23019006001	And	23019006		
23019006002	{	23019006		
23019006003	the	23019006		
23019006004	}	23019006		
23019006005	rivers	23019006		
23019006006	will	23019006		
23019006007	become	23019006		
23019006008	foul-smelling	23019006		
23019006009	;	23019006		
23019006010	the	23019006		
23019006011	branches	23019006		
23019006012	of	23019006		
23019006013	the	23019006		
23019006014	Nile	23019006		
23019006015	of	23019006		
23019006016	Egypt	23019006		
23019006017	will	23019006		
23019006018	become	23019006		
23019006019	little	23019006		
23019006020	and	23019006		
23019006021	dry	23019006		
23019006022	up	23019006		
23019007001	Bare	23019007		
23019007002	places	23019007		
23019007003	by	23019007		
23019007004	{	23019007		
23019007005	the	23019007		
23019007006	}	23019007		
23019007007	Nile	23019007		
23019007008	will	23019007		
23019007009	be	23019007		
23019007010	dried	23019007		
23019007011	up	23019007		
23019007012	,	23019007		
23019007013	by	23019007		
23019007014	the	23019007		
23019007015	edge	23019007		
23019007016	of	23019007		
23019007017	{	23019007		
23019007018	the	23019007		
23019007019	}	23019007		
23019007020	Nile	23019007		
23019007021	and	23019007		
23019007022	all	23019007		
23019007023	the	23019007		
23019007024	sown	23019007		
23019007025	land	23019007		
23019007026	of	23019007		
23019007027	{	23019007		
23019007028	the	23019007		
23019007029	}	23019007		
23019007030	Nile	23019007		
23019007031	;	23019007		
23019007032	it	23019007		
23019008001	And	23019008		
23019008002	the	23019008		
23019008003	fishers	23019008		
23019008004	will	23019008		
23019008005	mourn	23019008		
23019008006	,	23019008		
23019008007	and	23019008		
23019008008	all	23019008		
23019008009	of	23019008		
23019008010	those	23019008		
23019008011	who	23019008		
23019008012	cast	23019008		
23019008013	fishhooks	23019008		
23019008014	in	23019008		
23019008015	the	23019008		
23019008016	Nile	23019008		
23019008017	will	23019008		
23019008018	lament	23019008		
23019008019	,	23019008		
23019008020	and	23019008		
23019008021	those	23019008		
23019008022	who	23019008		
23019008023	spread	23019008		
23019008024	out	23019008		
23019008025	fishing	23019008		
23019008026	nets	23019008		
23019009001	And	23019009		
23019009002	{	23019009		
23019009003	the	23019009		
23019009004	}	23019009		
23019009005	workers	23019009		
23019009006	of	23019009		
23019009007	combed	23019009		
23019009008	flax	23019009		
23019009009	will	23019009		
23019009010	be	23019009		
23019009011	ashamed	23019009		
23019009012	,	23019009		
23019009013	and	23019009		
23019009014	those	23019009		
23019009015	who	23019009		
23019009016	weave	23019009		
23019009017	white	23019009		
23019009018	linen	23019009		
23019010001	And	23019010		
23019010002	her	23019010		
23019010003	weavers	23019010		
23019010004	will	23019010		
23019010005	be	23019010		
23019010006	crushed	23019010		
23019010007	;	23019010		
23019010008	all	23019010		
23019010009	{	23019010		
23019010010	the	23019010		
23019010011	}	23019010		
23019010012	[	23019010		
23019010013	hired	23019010		
23019010014	workers	23019010		
23019010015	]	23019010		
23019010016	{	23019010		
23019010017	will	23019010		
23019010018	be	23019010		
23019010019	}	23019010		
23019011001	Surely	23019011		
23019011002	the	23019011		
23019011003	princes	23019011		
23019011004	of	23019011		
23019011005	Zoan	23019011		
23019011006	{	23019011		
23019011007	are	23019011		
23019011008	}	23019011		
23019011009	foolish	23019011		
23019011010	;	23019011		
23019011011	the	23019011		
23019011012	wise	23019011		
23019011013	of	23019011		
23019011014	the	23019011		
23019011015	counselors	23019011		
23019011016	of	23019011		
23019011017	Pharaoh	23019011		
23019011018	{	23019011		
23019011019	give	23019011		
23019011020	}	23019011		
23019011021	senseless	23019011		
23019011022	counsel	23019011		
23019011023	.	23019011		
23019011024	How	23019011		
23019011025	can	23019011		
23019011026	you	23019011		
23019011027	say	23019011		
23019011028	to	23019011		
23019011029	Pharaoh	23019011		
23019011030	,	23019011		
23019011031	“	23019011		
23019011032	I	23019011		
23019011033	myself	23019011		
23019011034	{	23019011		
23019011035	am	23019011		
23019011036	}	23019011		
23019011037	a	23019011		
23019011038	son	23019011		
23019011039	of	23019011		
23019011040	sages	23019011		
23019011041	,	23019011		
23019011042	a	23019011		
23019012001	Where	23019012		
23019012002	{	23019012		
23019012003	are	23019012		
23019012004	}	23019012		
23019012005	your	23019012		
23019012006	sages	23019012		
23019012007	then	23019012		
23019012008	?	23019012		
23019012009	Now	23019012		
23019012010	,	23019012		
23019012011	let	23019012		
23019012012	them	23019012		
23019012013	tell	23019012		
23019012014	you	23019012		
23019012015	,	23019012		
23019012016	and	23019012		
23019012017	let	23019012		
23019012018	them	23019012		
23019012019	know	23019012		
23019012020	what	23019012		
23019012021	Yahweh	23019012		
23019012022	of	23019012		
23019012023	hosts	23019012		
23019013001	The	23019013		
23019013002	princes	23019013		
23019013003	of	23019013		
23019013004	Zoan	23019013		
23019013005	have	23019013		
23019013006	become	23019013		
23019013007	foolish	23019013		
23019013008	;	23019013		
23019013009	the	23019013		
23019013010	princes	23019013		
23019013011	of	23019013		
23019013012	Memphis	23019013		
23019013013	are	23019013		
23019013014	deceived	23019013		
23019013015	;	23019013		
23019013016	the	23019013		
23019013017	leaders	23019013		
23019013018	of	23019013		
23019013019	her	23019013		
23019013020	tribes	23019013		
23019013021	have	23019013		
23019013022	led	23019013		
23019013023	Egypt	23019013		
23019013024	astray	23019013		
23019013025	.	23019013		
23019014001	Yahweh	23019014		
23019014002	has	23019014		
23019014003	mixed	23019014		
23019014004	a	23019014		
23019014005	spirit	23019014		
23019014006	of	23019014		
23019014007	confusion	23019014		
23019014008	into	23019014		
23019014009	her	23019014		
23019014010	midst	23019014		
23019014011	,	23019014		
23019014012	and	23019014		
23019014013	they	23019014		
23019014014	have	23019014		
23019014015	caused	23019014		
23019014016	Egypt	23019014		
23019014017	to	23019014		
23019014018	stagger	23019014		
23019014019	in	23019014		
23019014020	all	23019014		
23019014021	of	23019014		
23019014022	its	23019014		
23019014023	doings	23019014		
23019014024	,	23019014		
23019014025	as	23019014		
23019014026	[	23019014		
23019014027	when	23019014		
23019014028	a	23019014		
23019014029	drunkard	23019014		
23019014030	staggers	23019014		
23019015001	And	23019015		
23019015002	[	23019015		
23019015003	there	23019015		
23019015004	will	23019015		
23019015005	be	23019015		
23019015006	nothing	23019015		
23019015007	for	23019015		
23019015008	Egypt	23019015		
23019015009	to	23019015		
23019015010	do	23019015		
23019015011	]	23019015		
23019015012	,	23019015		
23019015013	head	23019015		
23019015014	or	23019015		
23019015015	tail	23019015		
23019015016	,	23019015		
23019016001	On	23019016		
23019016002	that	23019016		
23019016003	day	23019016		
23019016004	,	23019016		
23019016005	Egypt	23019016		
23019016006	will	23019016		
23019016007	be	23019016		
23019016008	like	23019016		
23019016009	women	23019016		
23019016010	,	23019016		
23019016011	and	23019016		
23019016012	will	23019016		
23019016013	tremble	23019016		
23019016014	and	23019016		
23019016015	be	23019016		
23019016016	afraid	23019016		
23019016017	before	23019016		
23019016018	the	23019016		
23019016019	waving	23019016		
23019016020	hand	23019016		
23019016021	of	23019016		
23019016022	Yahweh	23019016		
23019016023	of	23019016		
23019016024	hosts	23019016		
23019016025	that	23019016		
23019016026	he	23019016		
23019016027	{	23019016		
23019017001	And	23019017		
23019017002	the	23019017		
23019017003	land	23019017		
23019017004	of	23019017		
23019017005	Judah	23019017		
23019017006	will	23019017		
23019017007	become	23019017		
23019017008	a	23019017		
23019017009	terror	23019017		
23019017010	to	23019017		
23019017011	Egypt	23019017		
23019017012	,	23019017		
23019017013	everyone	23019017		
23019017014	{	23019017		
23019017015	to	23019017		
23019017016	}	23019017		
23019017017	whom	23019017		
23019017018	one	23019017		
23019017019	mentions	23019017		
23019017020	it	23019017		
23019017021	will	23019017		
23019017022	be	23019017		
23019017023	afraid	23019017		
23019017024	in	23019017		
23019017025	himself	23019017		
23019017026	because	23019017		
23019017027	of	23019017		
23019017028	the	23019017		
23019017029	plan	23019017		
23019017030	of	23019017		
23019017031	Yahweh	23019017		
23019017032	of	23019017		
23019017033	hosts	23019017		
23019018001	On	23019018		
23019018002	that	23019018		
23019018003	day	23019018		
23019018004	,	23019018		
23019018005	there	23019018		
23019018006	will	23019018		
23019018007	be	23019018		
23019018008	five	23019018		
23019018009	cities	23019018		
23019018010	in	23019018		
23019018011	the	23019018		
23019018012	land	23019018		
23019018013	of	23019018		
23019018014	Egypt	23019018		
23019018015	that	23019018		
23019018016	speak	23019018		
23019018017	the	23019018		
23019018018	[	23019018		
23019018019	language	23019018		
23019018020	]	23019018		
23019018021	of	23019018		
23019018022	Canaan	23019018		
23019018023	and	23019018		
23019018024	swear	23019018		
23019018025	an	23019018		
23019018026	oath	23019018		
23019018027	to	23019018		
23019018028	Yahweh	23019018		
23019018029	of	23019018		
23019018030	hosts	23019018		
23019018031	.	23019018		
23019018032	One	23019018		
23019019001	On	23019019		
23019019002	that	23019019		
23019019003	day	23019019		
23019019004	,	23019019		
23019019005	there	23019019		
23019019006	will	23019019		
23019019007	be	23019019		
23019019008	an	23019019		
23019019009	altar	23019019		
23019019010	for	23019019		
23019019011	Yahweh	23019019		
23019019012	{	23019019		
23019019013	in	23019019		
23019019014	}	23019019		
23019019015	in	23019019		
23019019016	the	23019019		
23019019017	middle	23019019		
23019019018	of	23019019		
23019019019	the	23019019		
23019019020	land	23019019		
23019019021	of	23019019		
23019019022	Egypt	23019019		
23019019023	,	23019019		
23019019024	and	23019019		
23019019025	a	23019019		
23019019026	stone	23019019		
23019019027	pillar	23019019		
23019020001	And	23019020		
23019020002	it	23019020		
23019020003	will	23019020		
23019020004	be	23019020		
23019020005	a	23019020		
23019020006	sign	23019020		
23019020007	and	23019020		
23019020008	a	23019020		
23019020009	witness	23019020		
23019020010	to	23019020		
23019020011	Yahweh	23019020		
23019020012	of	23019020		
23019020013	hosts	23019020		
23019020014	in	23019020		
23019020015	the	23019020		
23019020016	land	23019020		
23019020017	of	23019020		
23019020018	Egypt	23019020		
23019020019	;	23019020		
23019020020	when	23019020		
23019020021	they	23019020		
23019020022	cry	23019020		
23019020023	out	23019020		
23019020024	to	23019020		
23019020025	Yahweh	23019020		
23019020026	because	23019020		
23019020027	of	23019020		
23019020028	oppressors	23019020		
23019020029	,	23019020		
23019020030	he	23019020		
23019020031	will	23019020		
23019020032	send	23019020		
23019020033	them	23019020		
23019020034	a	23019020		
23019020035	savior	23019020		
23019020036	and	23019020		
23019020037	a	23019020		
23019020038	[	23019020		
23019020039	defender	23019020		
23019020040	]	23019020		
23019020041	,	23019020		
23019020042	and	23019020		
23019020043	he	23019020		
23019020044	will	23019020		
23019021001	And	23019021		
23019021002	Yahweh	23019021		
23019021003	will	23019021		
23019021004	make	23019021		
23019021005	himself	23019021		
23019021006	known	23019021		
23019021007	to	23019021		
23019021008	Egypt	23019021		
23019021009	,	23019021		
23019021010	and	23019021		
23019021011	Egypt	23019021		
23019021012	will	23019021		
23019021013	know	23019021		
23019021014	Yahweh	23019021		
23019021015	on	23019021		
23019021016	that	23019021		
23019021017	day	23019021		
23019021018	,	23019021		
23019021019	and	23019021		
23019021020	they	23019021		
23019021021	will	23019021		
23019021022	worship	23019021		
23019021023	{	23019021		
23019021024	with	23019021		
23019021025	}	23019021		
23019021026	sacrifice	23019021		
23019021027	and	23019021		
23019021028	offering	23019021		
23019021029	,	23019021		
23019021030	and	23019021		
23019021031	they	23019021		
23019021032	will	23019021		
23019021033	make	23019021		
23019021034	vows	23019021		
23019021035	to	23019021		
23019021036	Yahweh	23019021		
23019021037	,	23019021		
23019021038	and	23019021		
23019021039	they	23019021		
23019021040	will	23019021		
23019021041	fulfill	23019021		
23019022001	And	23019022		
23019022002	Yahweh	23019022		
23019022003	will	23019022		
23019022004	strike	23019022		
23019022005	Egypt	23019022		
23019022006	,	23019022		
23019022007	striking	23019022		
23019022008	and	23019022		
23019022009	healing	23019022		
23019022010	;	23019022		
23019022011	and	23019022		
23019022012	they	23019022		
23019022013	will	23019022		
23019022014	return	23019022		
23019022015	to	23019022		
23019022016	Yahweh	23019022		
23019022017	,	23019022		
23019022018	and	23019022		
23019022019	he	23019022		
23019022020	will	23019022		
23019022021	respond	23019022		
23019022022	to	23019022		
23019022023	their	23019022		
23019022024	prayer	23019022		
23019022025	,	23019022		
23019022026	and	23019022		
23019022027	he	23019022		
23019022028	will	23019022		
23019022029	heal	23019022		
23019022030	them	23019022		
23019022031	.	23019022		
23019022032	and	23019022		
23019022033	heal	23019022		
23019022034	them	23019022		
23019022035	.	23019022		
23019023001	On	23019023		
23019023002	that	23019023		
23019023003	day	23019023		
23019023004	,	23019023		
23019023005	there	23019023		
23019023006	will	23019023		
23019023007	be	23019023		
23019023008	a	23019023		
23019023009	highway	23019023		
23019023010	from	23019023		
23019023011	Egypt	23019023		
23019023012	to	23019023		
23019023013	Assyria	23019023		
23019023014	,	23019023		
23019023015	and	23019023		
23019023016	Assyria	23019023		
23019023017	will	23019023		
23019023018	come	23019023		
23019023019	into	23019023		
23019023020	Egypt	23019023		
23019023021	,	23019023		
23019023022	and	23019023		
23019023023	Egypt	23019023		
23019023024	into	23019023		
23019023025	Assyria	23019023		
23019023026	,	23019023		
23019023027	and	23019023		
23019023028	Egypt	23019023		
23019023029	will	23019023		
23019023030	worship	23019023		
23019023031	together	23019023		
23019023032	with	23019023		
23019023033	Assyria	23019023		
23019024001	On	23019024		
23019024002	that	23019024		
23019024003	day	23019024		
23019024004	,	23019024		
23019024005	Israel	23019024		
23019024006	will	23019024		
23019024007	be	23019024		
23019024008	{	23019024		
23019024009	the	23019024		
23019024010	}	23019024		
23019024011	third	23019024		
23019024012	with	23019024		
23019024013	Egypt	23019024		
23019024014	and	23019024		
23019024015	Assyria	23019024		
23019024016	,	23019024		
23019024017	a	23019024		
23019024018	blessing	23019024		
23019024019	in	23019024		
23019024020	the	23019024		
23019024021	midst	23019024		
23019025001	whom	23019025		
23019025002	Yahweh	23019025		
23019025003	of	23019025		
23019025004	hosts	23019025		
23019025005	blessed	23019025		
23019025006	,	23019025		
23019025007	saying	23019025		
23019025008	,	23019025		
23019025009	“	23019025		
23019025010	May	23019025		
23019025011	Egypt	23019025		
23019025012	my	23019025		
23019025013	people	23019025		
23019025014	be	23019025		
23019025015	blessed	23019025		
23019025016	,	23019025		
23019025017	and	23019025		
23019025018	Assyria	23019025		
23019025019	,	23019025		
23019025020	the	23019025		
23019025021	work	23019025		
23019025022	of	23019025		
23019025023	my	23019025		
23019025024	hands	23019025		
23019025025	,	23019025		
23019025026	and	23019025		
23020001001	In	23020001		
23020001002	{	23020001		
23020001003	the	23020001		
23020001004	}	23020001		
23020001005	year	23020001		
23020001006	[	23020001		
23020001007	the	23020001		
23020001008	commander-in-chief	23020001		
23020001009	came	23020001		
23020001010	]	23020001		
23020001011	to	23020001		
23020001012	Ashdod	23020001		
23020001013	,	23020001		
23020001014	when	23020001		
23020001015	Sargon	23020001		
23020001016	the	23020001		
23020001017	king	23020001		
23020001018	of	23020001		
23020001019	Assyria	23020001		
23020001020	sent	23020001		
23020001021	him	23020001		
23020001022	,	23020001		
23020001023	and	23020001		
23020001024	he	23020001		
23020002001	at	23020002		
23020002002	that	23020002		
23020002003	time	23020002		
23020002004	,	23020002		
23020002005	Yahweh	23020002		
23020002006	had	23020002		
23020002007	spoken	23020002		
23020002008	by	23020002		
23020002009	the	23020002		
23020002010	hand	23020002		
23020002011	of	23020002		
23020002012	Isaiah	23020002		
23020002013	son	23020002		
23020002014	of	23020002		
23020002015	Amoz	23020002		
23020002016	,	23020002		
23020002017	saying	23020002		
23020002018	,	23020002		
23020002019	“	23020002		
23020002020	Go	23020002		
23020002021	and	23020002		
23020002022	loosen	23020002		
23020002023	the	23020002		
23020002024	sackcloth	23020002		
23020002025	from	23020002		
23020002026	your	23020002		
23020002027	loins	23020002		
23020002028	,	23020002		
23020002029	and	23020002		
23020002030	take	23020002		
23020002031	off	23020002		
23020002032	your	23020002		
23020002033	sandals	23020002		
23020002034	from	23020002		
23020002035	your	23020002		
23020002036	feet	23020002		
23020002037	,	23020002		
23020002038	”	23020002		
23020002039	and	23020002		
23020002040	he	23020002		
23020002041	had	23020002		
23020002042	done	23020002		
23020002043	so	23020002		
23020002044	,	23020002		
23020003001	Then	23020003		
23020003002	Yahweh	23020003		
23020003003	said	23020003		
23020003004	,	23020003		
23020003005	“	23020003		
23020003006	Just	23020003		
23020003007	as	23020003		
23020003008	my	23020003		
23020003009	servant	23020003		
23020003010	Isaiah	23020003		
23020003011	has	23020003		
23020003012	walked	23020003		
23020003013	naked	23020003		
23020003014	and	23020003		
23020003015	barefoot	23020003		
23020003016	three	23020003		
23020003017	years	23020003		
23020003018	{	23020003		
23020003019	as	23020003		
23020003020	}	23020003		
23020003021	a	23020003		
23020003022	sign	23020003		
23020003023	and	23020003		
23020003024	a	23020003		
23020003025	portent	23020003		
23020003026	against	23020003		
23020003027	Egypt	23020003		
23020003028	and	23020003		
23020003029	Cush	23020003		
23020003030	,	23020003		
23020004001	so	23020004		
23020004002	shall	23020004		
23020004003	the	23020004		
23020004004	king	23020004		
23020004005	of	23020004		
23020004006	Assyria	23020004		
23020004007	lead	23020004		
23020004008	the	23020004		
23020004009	captives	23020004		
23020004010	of	23020004		
23020004011	Egypt	23020004		
23020004012	and	23020004		
23020004013	the	23020004		
23020004014	exiles	23020004		
23020004015	of	23020004		
23020004016	Cush	23020004		
23020004017	,	23020004		
23020004018	young	23020004		
23020004019	and	23020004		
23020004020	old	23020004		
23020004021	,	23020004		
23020004022	naked	23020004		
23020004023	and	23020004		
23020004024	barefoot	23020004		
23020004025	,	23020004		
23020004026	[	23020004		
23020004027	with	23020004		
23020004028	bared	23020004		
23020004029	buttocks	23020004		
23020004030	]	23020004		
23020005001	And	23020005		
23020005002	they	23020005		
23020005003	shall	23020005		
23020005004	be	23020005		
23020005005	dismayed	23020005		
23020005006	,	23020005		
23020005007	and	23020005		
23020005008	they	23020005		
23020005009	shall	23020005		
23020005010	be	23020005		
23020005011	ashamed	23020005		
23020005012	because	23020005		
23020005013	of	23020005		
23020005014	Cush	23020005		
23020005015	,	23020005		
23020005016	their	23020005		
23020005017	hope	23020005		
23020006001	And	23020006		
23020006002	{	23020006		
23020006003	the	23020006		
23020006004	}	23020006		
23020006005	inhabitant	23020006		
23020006006	{	23020006		
23020006007	of	23020006		
23020006008	}	23020006		
23020006009	the	23020006		
23020006010	coastland	23020006		
23020006011	will	23020006		
23020006012	say	23020006		
23020006013	this	23020006		
23020006014	on	23020006		
23020006015	that	23020006		
23020006016	day	23020006		
23020006017	:	23020006		
23020006018	‘	23020006		
23020006019	Look	23020006		
23020006020	!	23020006		
23020006021	This	23020006		
23020006022	{	23020006		
23020006023	is	23020006		
23020006024	}	23020006		
23020006025	our	23020006		
23020006026	hope	23020006		
23020006027	{	23020006		
23020006028	to	23020006		
23020006029	}	23020006		
23020006030	whom	23020006		
23020006031	we	23020006		
23020006032	fled	23020006		
23020006033	for	23020006		
23020006034	help	23020006		
23020006035	,	23020006		
23020006036	to	23020006		
23020006037	be	23020006		
23020006038	delivered	23020006		
23020006039	[	23020006		
23020006040	from	23020006		
23020006041	]	23020006		
23020006042	the	23020006		
23020006043	king	23020006		
23020006044	of	23020006		
23020006045	Assyria	23020006		
23020006046	,	23020006		
23021001001	The	23021001		
23021001002	oracle	23021001		
23021001003	of	23021001		
23021001004	{	23021001		
23021001005	the	23021001		
23021001006	}	23021001		
23021001007	wilderness	23021001		
23021001008	of	23021001		
23021001009	{	23021001		
23021001010	the	23021001		
23021001011	}	23021001		
23021001012	sea	23021001		
23021001013	:	23021001		
23021001014	As	23021001		
23021001015	storm	23021001		
23021001016	winds	23021001		
23021001017	passing	23021001		
23021001018	over	23021001		
23021001019	in	23021001		
23021001020	the	23021001		
23021001021	Negev	23021001		
23021001022	,	23021001		
23021001023	[	23021001		
23021001024	it	23021001		
23021001025	comes	23021001		
23021001026	]	23021001		
23021001027	from	23021001		
23021001028	{	23021001		
23021001029	the	23021001		
23021002001	A	23021002		
23021002002	hard	23021002		
23021002003	revelation	23021002		
23021002004	is	23021002		
23021002005	told	23021002		
23021002006	to	23021002		
23021002007	me	23021002		
23021002008	;	23021002		
23021002009	the	23021002		
23021002010	treacherous	23021002		
23021002011	deals	23021002		
23021002012	treacherously	23021002		
23021002013	,	23021002		
23021002014	and	23021002		
23021002015	the	23021002		
23021002016	destroyer	23021002		
23021002017	destroys	23021002		
23021002018	.	23021002		
23021002019	Go	23021002		
23021002020	up	23021002		
23021002021	,	23021002		
23021002022	Elam	23021002		
23021002023	;	23021002		
23021002024	lay	23021002		
23021002025	siege	23021002		
23021002026	,	23021002		
23021002027	Media	23021002		
23021002028	!	23021002		
23021002029	I	23021002		
23021002030	put	23021002		
23021002031	an	23021002		
23021002032	end	23021002		
23021002033	to	23021002		
23021002034	all	23021002		
23021002035	of	23021002		
23021002036	her	23021002		
23021002037	sighing	23021002		
23021002038	.	23021002		
23021002039	.	23021002		
23021003001	Therefore	23021003		
23021003002	my	23021003		
23021003003	loins	23021003		
23021003004	are	23021003		
23021003005	filled	23021003		
23021003006	{	23021003		
23021003007	with	23021003		
23021003008	}	23021003		
23021003009	anguish	23021003		
23021003010	;	23021003		
23021003011	pangs	23021003		
23021003012	have	23021003		
23021003013	seized	23021003		
23021003014	me	23021003		
23021003015	,	23021003		
23021003016	like	23021003		
23021003017	{	23021003		
23021003018	the	23021003		
23021003019	}	23021003		
23021003020	pangs	23021003		
23021003021	of	23021003		
23021003022	a	23021003		
23021003023	woman	23021003		
23021003024	giving	23021003		
23021003025	birth	23021003		
23021003026	.	23021003		
23021003027	I	23021003		
23021003028	am	23021003		
23021003029	[	23021003		
23021003030	too	23021003		
23021003031	bent	23021003		
23021003032	to	23021003		
23021003033	hear	23021003		
23021003034	]	23021003		
23021003035	,	23021003		
23021003036	I	23021003		
23021003037	am	23021003		
23021004001	My	23021004		
23021004002	[	23021004		
23021004003	mind	23021004		
23021004004	]	23021004		
23021004005	staggers	23021004		
23021004006	;	23021004		
23021004007	fear	23021004		
23021004008	terrifies	23021004		
23021004009	me	23021004		
23021004010	;	23021004		
23021004011	the	23021004		
23021004012	twilight	23021004		
23021004013	[	23021004		
23021004014	I	23021004		
23021004015	desired	23021004		
23021004016	]	23021004		
23021004017	[	23021004		
23021004018	brought	23021004		
