id	text	source_verse	skip_space_after	exclude
47008013018	and	47008013		
47008013019	}	47008013		
47008013020	for	47008013		
47008013021	you	47008013		
47008013022	difficult	47008013		
47008014001	At	47008014		
47008014002	the	47008014		
47008014003	present	47008014		
47008014004	time	47008014		
47008014005	your	47008014		
47008014006	abundance	47008014		
47008014007	{	47008014		
47008014008	will	47008014		
47008014009	be	47008014		
47008014010	}	47008014		
47008014011	for	47008014		
47008014012	their	47008014		
47008014013	need	47008014		
47008014014	,	47008014		
47008014015	in	47008014		
47008014016	order	47008014		
47008014017	that	47008014		
47008014018	their	47008014		
47008014019	abundance	47008014		
47008014020	may	47008014		
47008014021	also	47008014		
47008014022	be	47008014		
47008014023	for	47008014		
47008014024	your	47008014		
47008014025	need	47008014		
47008014026	,	47008014		
47008014027	so	47008014		
47008014028	that	47008014		
47008014029	there	47008014		
47008014030	may	47008014		
47008015001	just	47008015		
47008015002	as	47008015		
47008015003	it	47008015		
47008015004	is	47008015		
47008015005	written	47008015		
47008015006	,	47008015		
47008015007	“	47008015		
47008015008	The	47008015		
47008015009	{	47008015		
47008015010	one	47008015		
47008015011	}	47008015		
47008015012	who	47008015		
47008015013	{	47008015		
47008015014	gathered	47008015		
47008015015	}	47008015		
47008015016	much	47008015		
47008015017	did	47008015		
47008015018	not	47008015		
47008015019	have	47008015		
47008015020	too	47008015		
47008015021	much	47008015		
47008015022	,	47008015		
47008015023	and	47008015		
47008015024	the	47008015		
47008015025	{	47008015		
47008015026	one	47008015		
47008015027	}	47008015		
47008015028	who	47008015		
47008016001	But	47008016		
47008016002	thanks	47008016		
47008016003	{	47008016		
47008016004	be	47008016		
47008016005	}	47008016		
47008016006	to	47008016		
47008016007	God	47008016		
47008016008	,	47008016		
47008016009	who	47008016		
47008016010	has	47008016		
47008016011	put	47008016		
47008016012	in	47008016		
47008016013	the	47008016		
47008016014	heart	47008016		
47008016015	of	47008016		
47008016016	Titus	47008016		
47008016017	the	47008016		
47008016018	same	47008016		
47008016019	devotion	47008016		
47008017001	because	47008017		
47008017002	he	47008017		
47008017003	not	47008017		
47008017004	only	47008017		
47008017005	welcomed	47008017		
47008017006	our	47008017		
47008017007	request	47008017		
47008017008	,	47008017		
47008017009	but	47008017		
47008017010	being	47008017		
47008017011	very	47008017		
47008017012	earnest	47008017		
47008017013	,	47008017		
47008017014	by	47008017		
47008017015	his	47008017		
47008017016	own	47008017		
47008017017	choice	47008017		
47008017018	he	47008017		
47008017019	went	47008017		
47008017020	out	47008017		
47008017021	to	47008017		
47008017022	you	47008017		
47008017023	.	47008017		
47008018001	And	47008018		
47008018002	we	47008018		
47008018003	have	47008018		
47008018004	sent	47008018		
47008018005	at	47008018		
47008018006	the	47008018		
47008018007	same	47008018		
47008018008	time	47008018		
47008018009	with	47008018		
47008018010	him	47008018		
47008018011	the	47008018		
47008018012	brother	47008018		
47008018013	whose	47008018		
47008018014	praise	47008018		
47008018015	in	47008018		
47008018016	the	47008018		
47008018017	gospel	47008018		
47008018018	{	47008018		
47008018019	has	47008018		
47008018020	become	47008018		
47008018021	known	47008018		
47008018022	}	47008018		
47008018023	throughout	47008018		
47008019001	And	47008019		
47008019002	not	47008019		
47008019003	only	47008019		
47008019004	{	47008019		
47008019005	this	47008019		
47008019006	}	47008019		
47008019007	,	47008019		
47008019008	but	47008019		
47008019009	he	47008019		
47008019010	was	47008019		
47008019011	also	47008019		
47008019012	chosen	47008019		
47008019013	by	47008019		
47008019014	the	47008019		
47008019015	churches	47008019		
47008019016	{	47008019		
47008019017	as	47008019		
47008019018	}	47008019		
47008019019	our	47008019		
47008019020	traveling	47008019		
47008019021	companion	47008019		
47008019022	together	47008019		
47008019023	with	47008019		
47008019024	this	47008019		
47008019025	gift	47008019		
47008019026	that	47008019		
47008019027	is	47008019		
47008019028	being	47008019		
47008019029	administered	47008019		
47008019030	by	47008019		
47008019031	us	47008019		
47008019032	to	47008019		
47008019033	the	47008019		
47008019034	glory	47008019		
47008019035	of	47008019		
47008019036	the	47008019		
47008019037	Lord	47008019		
47008020001	{	47008020		
47008020002	We	47008020		
47008020003	are	47008020		
47008020004	}	47008020		
47008020005	trying	47008020		
47008020006	to	47008020		
47008020007	avoid	47008020		
47008020008	this	47008020		
47008020009	,	47008020		
47008020010	lest	47008020		
47008020011	anyone	47008020		
47008020012	should	47008020		
47008020013	find	47008020		
47008020014	fault	47008020		
47008020015	with	47008020		
47008021001	For	47008021		
47008021002	we	47008021		
47008021003	are	47008021		
47008021004	taking	47008021		
47008021005	into	47008021		
47008021006	consideration	47008021		
47008021007	what	47008021		
47008021008	is	47008021		
47008021009	honorable	47008021		
47008021010	not	47008021		
47008021011	only	47008021		
47008021012	before	47008021		
47008021013	the	47008021		
47008021014	Lord	47008021		
47008021015	,	47008021		
47008021016	but	47008021		
47008021017	also	47008021		
47008021018	before	47008021		
47008021019	people	47008021		
47008021020	.	47008021		
47008021021	also	47008021		
47008021022	in	47008021		
47008021023	the	47008021		
47008021024	eyes	47008021		
47008021025	of	47008021		
47008021026	men	47008021		
47008021027	.	47008021		
47008022001	And	47008022		
47008022002	we	47008022		
47008022003	are	47008022		
47008022004	sending	47008022		
47008022005	with	47008022		
47008022006	them	47008022		
47008022007	our	47008022		
47008022008	brother	47008022		
47008022009	whom	47008022		
47008022010	we	47008022		
47008022011	have	47008022		
47008022012	tested	47008022		
47008022013	many	47008022		
47008022014	times	47008022		
47008022015	in	47008022		
47008022016	many	47008022		
47008022017	{	47008022		
47008022018	things	47008022		
47008022019	}	47008022		
47008022020	that	47008022		
47008022021	he	47008022		
47008022022	is	47008022		
47008022023	diligent	47008022		
47008022024	,	47008022		
47008022025	but	47008022		
47008022026	now	47008022		
47008022027	much	47008022		
47008022028	more	47008022		
47008022029	diligent	47008022		
47008022030	{	47008022		
47008022031	because	47008022		
47008022032	of	47008022		
47008022033	his	47008022		
47008022034	}	47008022		
47008022035	great	47008022		
47008022036	confidence	47008022		
47008022037	in	47008022		
47008023001	If	47008023		
47008023002	{	47008023		
47008023003	there	47008023		
47008023004	is	47008023		
47008023005	a	47008023		
47008023006	question	47008023		
47008023007	}	47008023		
47008023008	concerning	47008023		
47008023009	Titus	47008023		
47008023010	,	47008023		
47008023011	{	47008023		
47008023012	he	47008023		
47008023013	is	47008023		
47008023014	}	47008023		
47008023015	my	47008023		
47008023016	partner	47008023		
47008023017	and	47008023		
47008023018	fellow	47008023		
47008023019	worker	47008023		
47008023020	for	47008023		
47008023021	you	47008023		
47008023022	.	47008023		
47008023023	If	47008023		
47008023024	{	47008023		
47008023025	there	47008023		
47008023026	is	47008023		
47008023027	a	47008023		
47008023028	question	47008023		
47008023029	concerning	47008023		
47008023030	}	47008023		
47008024001	Therefore	47008024		
47008024002	show	47008024		
47008024003	to	47008024		
47008024004	them	47008024		
47008024005	the	47008024		
47008024006	proof	47008024		
47008024007	of	47008024		
47008024008	your	47008024		
47008024009	love	47008024		
47008024010	and	47008024		
47008024011	our	47008024		
47008024012	boasting	47008024		
47008024013	about	47008024		
47008024014	you	47008024		
47008024015	[	47008024		
47008024016	openly	47008024		
47008024017	before	47008024		
47008024018	]	47008024		
47008024019	the	47008024		
47008024020	churches	47008024		
47008024021	.	47008024		
47008024022	churches	47008024		
47008024023	can	47008024		
47008024024	see	47008024		
47008024025	it	47008024		
47008024026	.	47008024		
47009001001	For	47009001		
47009001002	it	47009001		
47009001003	is	47009001		
47009001004	unnecessary	47009001		
47009001005	for	47009001		
47009001006	me	47009001		
47009001007	to	47009001		
47009001008	write	47009001		
47009001009	to	47009001		
47009001010	you	47009001		
47009001011	concerning	47009001		
47009001012	the	47009001		
47009001013	ministry	47009001		
47009001014	to	47009001		
47009001015	the	47009001		
47009001016	saints	47009001		
47009001017	,	47009001		
47009002001	because	47009002		
47009002002	I	47009002		
47009002003	know	47009002		
47009002004	your	47009002		
47009002005	readiness	47009002		
47009002006	{	47009002		
47009002007	to	47009002		
47009002008	help	47009002		
47009002009	}	47009002		
47009002010	,	47009002		
47009002011	{	47009002		
47009002012	concerning	47009002		
47009002013	}	47009002		
47009002014	which	47009002		
47009002015	I	47009002		
47009002016	keep	47009002		
47009002017	on	47009002		
47009002018	boasting	47009002		
47009002019	to	47009002		
47009002020	the	47009002		
47009002021	Macedonians	47009002		
47009002022	about	47009002		
47009002023	you	47009002		
47009002024	,	47009002		
47009002025	that	47009002		
47009002026	Achaia	47009002		
47009002027	has	47009002		
47009002028	been	47009002		
47009002029	ready	47009002		
47009002030	{	47009002		
47009002031	to	47009002		
47009002032	help	47009002		
47009002033	}	47009002		
47009002034	since	47009002		
47009002035	last	47009002		
47009002036	year	47009002		
47009002037	,	47009002		
47009002038	and	47009002		
47009002039	your	47009002		
47009002040	zeal	47009002		
47009002041	has	47009002		
47009002042	stirred	47009002		
47009002043	up	47009002		
47009002044	the	47009002		
47009003001	But	47009003		
47009003002	I	47009003		
47009003003	am	47009003		
47009003004	sending	47009003		
47009003005	the	47009003		
47009003006	brothers	47009003		
47009003007	in	47009003		
47009003008	order	47009003		
47009003009	that	47009003		
47009003010	our	47009003		
47009003011	boasting	47009003		
47009003012	about	47009003		
47009003013	you	47009003		
47009003014	would	47009003		
47009003015	not	47009003		
47009003016	prove	47009003		
47009003017	to	47009003		
47009003018	be	47009003		
47009003019	empty	47009003		
47009003020	in	47009003		
47009003021	this	47009003		
47009003022	case	47009003		
47009003023	,	47009003		
47009003024	so	47009003		
47009003025	that	47009003		
47009003026	you	47009003		
47009003027	may	47009003		
47009003028	be	47009003		
47009003029	prepared	47009003		
47009003030	just	47009003		
47009003031	as	47009003		
47009003032	I	47009003		
47009003033	was	47009003		
47009003034	saying	47009003		
47009003035	,	47009003		
47009004001	lest	47009004		
47009004002	somehow	47009004		
47009004003	if	47009004		
47009004004	Macedonians	47009004		
47009004005	should	47009004		
47009004006	come	47009004		
47009004007	with	47009004		
47009004008	me	47009004		
47009004009	and	47009004		
47009004010	find	47009004		
47009004011	you	47009004		
47009004012	unprepared	47009004		
47009004013	,	47009004		
47009004014	we	47009004		
47009004015	—	47009004		
47009004016	[	47009004		
47009004017	not	47009004		
47009004018	to	47009004		
47009004019	speak	47009004		
47009004020	of	47009004		
47009004021	you	47009004		
47009004022	]	47009004		
47009004023	—	47009004		
47009004024	would	47009004		
47009004025	be	47009004		
47009004026	humiliated	47009004		
47009004027	in	47009004		
47009004028	connection	47009004		
47009004029	with	47009004		
47009004030	this	47009004		
47009005001	Therefore	47009005		
47009005002	I	47009005		
47009005003	considered	47009005		
47009005004	{	47009005		
47009005005	it	47009005		
47009005006	}	47009005		
47009005007	necessary	47009005		
47009005008	to	47009005		
47009005009	urge	47009005		
47009005010	the	47009005		
47009005011	brothers	47009005		
47009005012	that	47009005		
47009005013	they	47009005		
47009005014	should	47009005		
47009005015	go	47009005		
47009005016	on	47009005		
47009005017	ahead	47009005		
47009005018	to	47009005		
47009005019	you	47009005		
47009005020	and	47009005		
47009005021	make	47009005		
47009005022	arrangements	47009005		
47009005023	in	47009005		
47009005024	advance	47009005		
47009005025	for	47009005		
47009005026	your	47009005		
47009005027	generous	47009005		
47009005028	gift	47009005		
47009005029	that	47009005		
47009005030	was	47009005		
47009005031	promised	47009005		
47009005032	previously	47009005		
47009005033	,	47009005		
47009005034	so	47009005		
47009005035	this	47009005		
47009005036	would	47009005		
47009005037	be	47009005		
47009005038	prepared	47009005		
47009005039	as	47009005		
47009005040	a	47009005		
47009005041	generous	47009005		
47009005042	gift	47009005		
47009006001	Now	47009006		
47009006002	{	47009006		
47009006003	the	47009006		
47009006004	point	47009006		
47009006005	is	47009006		
47009006006	}	47009006		
47009006007	this	47009006		
47009006008	:	47009006		
47009006009	the	47009006		
47009006010	one	47009006		
47009006011	who	47009006		
47009006012	sows	47009006		
47009006013	sparingly	47009006		
47009006014	will	47009006		
47009006015	also	47009006		
47009006016	reap	47009006		
47009006017	sparingly	47009006		
47009006018	,	47009006		
47009006019	and	47009006		
47009006020	the	47009006		
47009007001	Each	47009007		
47009007002	one	47009007		
47009007003	{	47009007		
47009007004	should	47009007		
47009007005	give	47009007		
47009007006	}	47009007		
47009007007	as	47009007		
47009007008	he	47009007		
47009007009	has	47009007		
47009007010	decided	47009007		
47009007011	in	47009007		
47009007012	his	47009007		
47009007013	heart	47009007		
47009007014	,	47009007		
47009007015	not	47009007		
47009007016	[	47009007		
47009007017	reluctantly	47009007		
47009007018	]	47009007		
47009007019	or	47009007		
47009007020	from	47009007		
47009007021	compulsion	47009007		
47009007022	,	47009007		
47009007023	for	47009007		
47009007024	God	47009007		
47009007025	loves	47009007		
47009007026	a	47009007		
47009007027	cheerful	47009007		
47009008001	And	47009008		
47009008002	God	47009008		
47009008003	is	47009008		
47009008004	able	47009008		
47009008005	to	47009008		
47009008006	cause	47009008		
47009008007	all	47009008		
47009008008	grace	47009008		
47009008009	to	47009008		
47009008010	abound	47009008		
47009008011	to	47009008		
47009008012	you	47009008		
47009008013	,	47009008		
47009008014	so	47009008		
47009008015	that	47009008		
47009008016	in	47009008		
47009008017	everything	47009008		
47009008018	at	47009008		
47009008019	all	47009008		
47009008020	times	47009008		
47009008021	,	47009008		
47009008022	{	47009008		
47009008023	because	47009008		
47009008024	you	47009008		
47009008025	}	47009008		
47009008026	have	47009008		
47009008027	enough	47009008		
47009008028	of	47009008		
47009008029	everything	47009008		
47009008030	,	47009008		
47009008031	you	47009008		
47009008032	may	47009008		
47009008033	overflow	47009008		
47009008034	in	47009008		
47009008035	every	47009008		
47009009001	Just	47009009		
47009009002	as	47009009		
47009009003	it	47009009		
47009009004	is	47009009		
47009009005	written	47009009		
47009009006	,	47009009		
47009009007	“	47009009		
47009009008	He	47009009		
47009009009	scattered	47009009		
47009009010	widely	47009009		
47009009011	,	47009009		
47009009012	he	47009009		
47009009013	gave	47009009		
47009009014	to	47009009		
47009009015	the	47009009		
47009009016	poor	47009009		
47009009017	;	47009009		
47009009018	his	47009009		
47009009019	righteousness	47009009		
47009009020	remains	47009009		
47009009021	[	47009009		
47009009022	forever	47009009		
47009009023	]	47009009		
47009010001	Now	47009010		
47009010002	the	47009010		
47009010003	one	47009010		
47009010004	who	47009010		
47009010005	supplies	47009010		
47009010006	seed	47009010		
47009010007	to	47009010		
47009010008	the	47009010		
47009010009	sower	47009010		
47009010010	and	47009010		
47009010011	bread	47009010		
47009010012	for	47009010		
47009010013	food	47009010		
47009010014	will	47009010		
47009010015	provide	47009010		
47009010016	and	47009010		
47009010017	multiply	47009010		
47009010018	your	47009010		
47009010019	seed	47009010		
47009010020	,	47009010		
47009010021	and	47009010		
47009010022	will	47009010		
47009010023	cause	47009010		
47009010024	the	47009010		
47009010025	harvest	47009010		
47009010026	of	47009010		
47009010027	your	47009010		
47009010028	righteousness	47009010		
47009010029	to	47009010		
47009010030	grow	47009010		
47009011001	being	47009011		
47009011002	made	47009011		
47009011003	rich	47009011		
47009011004	in	47009011		
47009011005	every	47009011		
47009011006	{	47009011		
47009011007	way	47009011		
47009011008	}	47009011		
47009011009	for	47009011		
47009011010	all	47009011		
47009011011	generosity	47009011		
47009011012	,	47009011		
47009011013	which	47009011		
47009011014	is	47009011		
47009011015	producing	47009011		
47009011016	through	47009011		
47009011017	us	47009011		
47009011018	thanksgiving	47009011		
47009011019	to	47009011		
47009011020	God	47009011		
47009011021	,	47009011		
47009011022	your	47009011		
47009011023	generosity	47009011		
47009011024	will	47009011		
47009011025	result	47009011		
47009011026	in	47009011		
47009011027	thanksgiving	47009011		
47009011028	to	47009011		
47009011029	God	47009011		
47009011030	.	47009011		
47009012001	because	47009012		
47009012002	the	47009012		
47009012003	service	47009012		
47009012004	of	47009012		
47009012005	this	47009012		
47009012006	ministry	47009012		
47009012007	is	47009012		
47009012008	not	47009012		
47009012009	only	47009012		
47009012010	supplying	47009012		
47009012011	the	47009012		
47009012012	needs	47009012		
47009012013	of	47009012		
47009012014	the	47009012		
47009012015	saints	47009012		
47009012016	,	47009012		
47009012017	but	47009012		
47009012018	also	47009012		
47009012019	is	47009012		
47009012020	overflowing	47009012		
47009012021	through	47009012		
47009012022	many	47009012		
47009012023	{	47009012		
47009012024	expressions	47009012		
47009012025	of	47009012		
47009012026	}	47009012		
47009013001	Through	47009013		
47009013002	the	47009013		
47009013003	proven	47009013		
47009013004	character	47009013		
47009013005	of	47009013		
47009013006	this	47009013		
47009013007	service	47009013		
47009013008	{	47009013		
47009013009	they	47009013		
47009013010	will	47009013		
47009013011	}	47009013		
47009013012	glorify	47009013		
47009013013	God	47009013		
47009013014	because	47009013		
47009013015	of	47009013		
47009013016	the	47009013		
47009013017	submission	47009013		
47009013018	of	47009013		
47009013019	your	47009013		
47009013020	confession	47009013		
47009013021	to	47009013		
47009013022	the	47009013		
47009013023	gospel	47009013		
47009013024	of	47009013		
47009013025	Christ	47009013		
47009013026	and	47009013		
47009013027	the	47009013		
47009013028	generosity	47009013		
47009013029	of	47009013		
47009013030	{	47009013		
47009013031	your	47009013		
47009013032	}	47009013		
47009013033	participation	47009013		
47009013034	toward	47009013		
47009013035	them	47009013		
47009013036	and	47009013		
47009013037	toward	47009013		
47009013038	everyone	47009013		
47009013039	,	47009013		
47009013040	else	47009013		
47009013041	.	47009013		
47009014001	and	47009014		
47009014002	{	47009014		
47009014003	they	47009014		
47009014004	are	47009014		
47009014005	}	47009014		
47009014006	longing	47009014		
47009014007	for	47009014		
47009014008	you	47009014		
47009014009	in	47009014		
47009014010	their	47009014		
47009014011	prayers	47009014		
47009014012	for	47009014		
47009014013	you	47009014		
47009014014	,	47009014		
47009014015	because	47009014		
47009014016	of	47009014		
47009014017	the	47009014		
47009014018	surpassing	47009014		
47009014019	grace	47009014		
47009014020	of	47009014		
47009014021	God	47009014		
47009014022	to	47009014		
47009014023	you	47009014		
47009014024	.	47009014		
47009015001	Thanks	47009015		
47009015002	{	47009015		
47009015003	be	47009015		
47009015004	}	47009015		
47009015005	to	47009015		
47009015006	God	47009015		
47009015007	for	47009015		
47009015008	his	47009015		
47009015009	indescribable	47009015		
47010001001	Now	47010001		
47010001002	I	47010001		
47010001003	,	47010001		
47010001004	Paul	47010001		
47010001005	,	47010001		
47010001006	appeal	47010001		
47010001007	to	47010001		
47010001008	you	47010001		
47010001009	myself	47010001		
47010001010	by	47010001		
47010001011	the	47010001		
47010001012	humility	47010001		
47010001013	and	47010001		
47010001014	gentleness	47010001		
47010001015	of	47010001		
47010001016	Christ	47010001		
47010001017	,	47010001		
47010001018	who	47010001		
47010001019	[	47010001		
47010001020	when	47010001		
47010001021	I	47010001		
47010001022	am	47010001		
47010001023	present	47010001		
47010001024	in	47010001		
47010001025	person	47010001		
47010001026	]	47010001		
47010001027	{	47010001		
47010001028	am	47010001		
47010001029	}	47010001		
47010001030	humble	47010001		
47010001031	among	47010001		
47010001032	you	47010001		
47010001033	,	47010001		
47010001034	but	47010001		
47010001035	{	47010001		
47010001036	when	47010001		
47010002001	now	47010002		
47010002002	I	47010002		
47010002003	ask	47010002		
47010002004	{	47010002		
47010002005	when	47010002		
47010002006	I	47010002		
47010002007	}	47010002		
47010002008	am	47010002		
47010002009	present	47010002		
47010002010	{	47010002		
47010002011	that	47010002		
47010002012	I	47010002		
47010002013	will	47010002		
47010002014	}	47010002		
47010002015	not	47010002		
47010002016	{	47010002		
47010002017	need	47010002		
47010002018	}	47010002		
47010002019	to	47010002		
47010002020	be	47010002		
47010002021	bold	47010002		
47010002022	with	47010002		
47010002023	the	47010002		
47010002024	confidence	47010002		
47010002025	{	47010002		
47010002026	with	47010002		
47010002027	}	47010002		
47010002028	which	47010002		
47010002029	I	47010002		
47010002030	propose	47010002		
47010002031	to	47010002		
47010002032	show	47010002		
47010002033	boldness	47010002		
47010002034	toward	47010002		
47010002035	some	47010002		
47010003001	For	47010003		
47010003002	{	47010003		
47010003003	although	47010003		
47010003004	we	47010003		
47010003005	}	47010003		
47010003006	are	47010003		
47010003007	living	47010003		
47010003008	in	47010003		
47010003009	the	47010003		
47010003010	flesh	47010003		
47010003011	,	47010003		
47010003012	we	47010003		
47010003013	do	47010003		
47010003014	not	47010003		
47010003015	wage	47010003		
47010003016	war	47010003		
47010003017	according	47010003		
47010003018	to	47010003		
47010004001	for	47010004		
47010004002	the	47010004		
47010004003	weapons	47010004		
47010004004	of	47010004		
47010004005	our	47010004		
47010004006	warfare	47010004		
47010004007	{	47010004		
47010004008	are	47010004		
47010004009	}	47010004		
47010004010	not	47010004		
47010004011	merely	47010004		
47010004012	human	47010004		
47010004013	,	47010004		
47010004014	but	47010004		
47010004015	powerful	47010004		
47010004016	to	47010004		
47010004017	God	47010004		
47010004018	for	47010004		
47010004019	the	47010004		
47010004020	tearing	47010004		
47010004021	down	47010004		
47010004022	of	47010004		
47010004023	fortresses	47010004		
47010004024	,	47010004		
47010004025	tearing	47010004		
47010005001	and	47010005		
47010005002	all	47010005		
47010005003	pride	47010005		
47010005004	that	47010005		
47010005005	is	47010005		
47010005006	raised	47010005		
47010005007	up	47010005		
47010005008	against	47010005		
47010005009	the	47010005		
47010005010	knowledge	47010005		
47010005011	of	47010005		
47010005012	God	47010005		
47010005013	,	47010005		
47010005014	and	47010005		
47010005015	taking	47010005		
47010005016	every	47010005		
47010005017	thought	47010005		
47010005018	captive	47010005		
47010005019	to	47010005		
47010005020	the	47010005		
47010005021	obedience	47010005		
47010005022	of	47010005		
47010005023	Christ	47010005		
47010005024	.	47010005		
47010005025	it	47010005		
47010005026	obedient	47010005		
47010005027	to	47010005		
47010005028	Christ	47010005		
47010005029	.	47010005		
47010006001	And	47010006		
47010006002	[	47010006		
47010006003	we	47010006		
47010006004	are	47010006		
47010006005	ready	47010006		
47010006006	]	47010006		
47010006007	to	47010006		
47010006008	punish	47010006		
47010006009	all	47010006		
47010006010	disobedience	47010006		
47010006011	,	47010006		
47010006012	whenever	47010006		
47010006013	your	47010006		
47010006014	obedience	47010006		
47010006015	is	47010006		
47010006016	completed	47010006		
47010006017	.	47010006		
47010006018	.	47010006		
47010007001	You	47010007		
47010007002	are	47010007		
47010007003	looking	47010007		
47010007004	at	47010007		
47010007005	things	47010007		
47010007006	according	47010007		
47010007007	to	47010007		
47010007008	appearance	47010007		
47010007009	.	47010007		
47010007010	If	47010007		
47010007011	anyone	47010007		
47010007012	is	47010007		
47010007013	convinced	47010007		
47010007014	he	47010007		
47010007015	himself	47010007		
47010007016	is	47010007		
47010007017	Christ’s	47010007		
47010007018	,	47010007		
47010007019	he	47010007		
47010007020	should	47010007		
47010007021	consider	47010007		
47010007022	this	47010007		
47010007023	concerning	47010007		
47010007024	himself	47010007		
47010007025	again	47010007		
47010007026	:	47010007		
47010007027	that	47010007		
47010007028	just	47010007		
47010007029	as	47010007		
47010007030	Christ	47010007		
47010007031	himself	47010007		
47010007032	{	47010007		
47010007033	is	47010007		
47010007034	}	47010007		
47010007035	,	47010007		
47010008001	For	47010008		
47010008002	even	47010008		
47010008003	if	47010008		
47010008004	I	47010008		
47010008005	boast	47010008		
47010008006	somewhat	47010008		
47010008007	more	47010008		
47010008008	about	47010008		
47010008009	our	47010008		
47010008010	authority	47010008		
47010008011	that	47010008		
47010008012	the	47010008		
47010008013	Lord	47010008		
47010008014	gave	47010008		
47010008015	{	47010008		
47010008016	us	47010008		
47010008017	}	47010008		
47010008018	[	47010008		
47010008019	for	47010008		
47010008020	building	47010008		
47010008021	you	47010008		
47010008022	up	47010008		
47010008023	and	47010008		
47010008024	not	47010008		
47010008025	for	47010008		
47010008026	tearing	47010008		
47010008027	you	47010008		
47010008028	down	47010008		
47010008029	]	47010008		
47010008030	,	47010008		
47010008031	I	47010008		
47010008032	will	47010008		
47010009001	so	47010009		
47010009002	that	47010009		
47010009003	I	47010009		
47010009004	do	47010009		
47010009005	not	47010009		
47010009006	want	47010009		
47010009007	to	47010009		
47010009008	appear	47010009		
47010009009	as	47010009		
47010009010	if	47010009		
47010009011	I	47010009		
47010009012	were	47010009		
47010009013	terrifying	47010009		
47010009014	you	47010009		
47010009015	by	47010009		
47010009016	my	47010009		
47010010001	because	47010010		
47010010002	it	47010010		
47010010003	is	47010010		
47010010004	said	47010010		
47010010005	,	47010010		
47010010006	“	47010010		
47010010007	His	47010010		
47010010008	letters	47010010		
47010010009	{	47010010		
47010010010	are	47010010		
47010010011	}	47010010		
47010010012	severe	47010010		
47010010013	and	47010010		
47010010014	powerful	47010010		
47010010015	,	47010010		
47010010016	but	47010010		
47010010017	his	47010010		
47010010018	bodily	47010010		
47010010019	presence	47010010		
47010010020	{	47010010		
47010010021	is	47010010		
47010010022	}	47010010		
47010010023	weak	47010010		
47010010024	and	47010010		
47010010025	his	47010010		
47010010026	speech	47010010		
47010011001	Let	47010011		
47010011002	such	47010011		
47010011003	a	47010011		
47010011004	person	47010011		
47010011005	consider	47010011		
47010011006	this	47010011		
47010011007	:	47010011		
47010011008	that	47010011		
47010011009	what	47010011		
47010011010	we	47010011		
47010011011	are	47010011		
47010011012	in	47010011		
47010011013	word	47010011		
47010011014	by	47010011		
47010011015	letters	47010011		
47010011016	{	47010011		
47010011017	when	47010011		
47010011018	we	47010011		
47010011019	}	47010011		
47010011020	are	47010011		
47010011021	absent	47010011		
47010011022	,	47010011		
47010011023	{	47010011		
47010011024	we	47010011		
47010011025	will	47010011		
47010011026	}	47010011		
47010011027	also	47010011		
47010012001	For	47010012		
47010012002	we	47010012		
47010012003	do	47010012		
47010012004	not	47010012		
47010012005	dare	47010012		
47010012006	to	47010012		
47010012007	classify	47010012		
47010012008	or	47010012		
47010012009	to	47010012		
47010012010	compare	47010012		
47010012011	ourselves	47010012		
47010012012	with	47010012		
47010012013	some	47010012		
47010012014	who	47010012		
47010012015	commend	47010012		
47010012016	themselves	47010012		
47010012017	,	47010012		
47010012018	but	47010012		
47010012019	{	47010012		
47010012020	they	47010012		
47010012021	}	47010012		
47010012022	themselves	47010012		
47010012023	,	47010012		
47010012024	{	47010012		
47010012025	when	47010012		
47010012026	they	47010012		
47010012027	}	47010012		
47010012028	measure	47010012		
47010012029	themselves	47010012		
47010012030	by	47010012		
47010012031	themselves	47010012		
47010012032	and	47010012		
47010013001	But	47010013		
47010013002	we	47010013		
47010013003	will	47010013		
47010013004	not	47010013		
47010013005	boast	47010013		
47010013006	[	47010013		
47010013007	beyond	47010013		
47010013008	limits	47010013		
47010013009	]	47010013		
47010013010	,	47010013		
47010013011	but	47010013		
47010013012	according	47010013		
47010013013	to	47010013		
47010013014	the	47010013		
47010013015	measure	47010013		
47010013016	of	47010013		
47010013017	the	47010013		
47010013018	assignment	47010013		
47010013019	that	47010013		
47010013020	God	47010013		
47010013021	has	47010013		
47010013022	assigned	47010013		
47010013023	to	47010013		
47010013024	us	47010013		
47010013025	as	47010013		
47010013026	a	47010013		
47010013027	measure	47010013		
47010013028	to	47010013		
47010013029	reach	47010013		
47010013030	even	47010013		
47010013031	as	47010013		
47010013032	far	47010013		
47010013033	as	47010013		
47010014001	For	47010014		
47010014002	we	47010014		
47010014003	are	47010014		
47010014004	not	47010014		
47010014005	overextending	47010014		
47010014006	ourselves	47010014		
47010014007	,	47010014		
47010014008	as	47010014		
47010014009	{	47010014		
47010014010	if	47010014		
47010014011	we	47010014		
47010014012	}	47010014		
47010014013	had	47010014		
47010014014	not	47010014		
47010014015	reached	47010014		
47010014016	you	47010014		
47010014017	,	47010014		
47010014018	because	47010014		
47010014019	we	47010014		
47010014020	have	47010014		
47010014021	reached	47010014		
47010014022	even	47010014		
47010014023	as	47010014		
47010014024	far	47010014		
47010014025	as	47010014		
47010014026	you	47010014		
47010014027	with	47010014		
47010014028	the	47010014		
47010014029	gospel	47010014		
47010014030	of	47010014		
47010014031	Christ	47010014		
47010014032	,	47010014		
47010014033	the	47010014		
47010014034	gospel	47010014		
