id	altId	text	transType	isPunc	isPrimary	skip_space_after	exclude
55001006053	{-3	{		True	False	False	False
55001006054	dan-1	dan		False	True	False	False
55001006055	berdoa-1	berdoa		False	True	False	False
55001006056	untuk-3	untuk		False	True	False	False
55001006057	kamu-6	kamu		False	True	False	False
55001006058	}-3	}		True	False	False	False
55001006059	.-2	.		True	False	False	False
55001007001	{-1	{		True	False	False	False
55001007002	Pergunakan-1	Pergunakan		False	True	False	False
55001007003	karunia-1	karunia		False	True	False	False
55001007004	ini-1	ini		False	True	False	False
55001007005	dengan-1	dengan		False	True	False	False
55001007006	penuh-1	penuh		False	True	False	False
55001007007	keyakinan-1	keyakinan		False	True	False	False
55001007008	}-1	}		True	False	False	False
55001007009	,-1	,		True	False	False	False
55001007010	karena-1	karena		False	True	False	False
55001007011	Allah-1	Allah		False	True	False	False
55001007012	tidak-1	tidak		False	True	False	False
55001007013	memberikan-1	memberikan		False	True	False	False
55001007014	kepada-1	kepada		False	True	False	False
55001007015	kita-1	kita		False	True	False	False
55001007016	Roh-1	Roh		False	True	False	False
55001007017	--1	-		True	False	False	False
55001007018	Nya-1	Nya		False	True	False	False
55001007019	untuk-1	untuk		False	True	False	False
55001007020	membuat-1	membuat		False	True	False	False
55001007021	kita-2	kita		False	True	False	False
55001007022	takut-1	takut		False	True	False	False
55001007023	.-1	.		True	False	False	False
55001007024	Sebaliknya-1	Sebaliknya		False	True	False	False
55001007025	,-2	,		True	False	False	False
55001007026	Roh-2	Roh		False	True	False	False
55001007027	--2	-		True	False	False	False
55001007028	Nya-2	Nya		False	True	False	False
55001007029	membuat-2	membuat		False	True	False	False
55001007030	kita-3	kita		False	True	False	False
55001007031	menjadi-1	menjadi		False	True	False	False
55001007032	kuat-1	kuat		False	True	False	False
55001007033	{-2	{		True	False	False	False
55001007034	saat-1	saat		False	True	False	False
55001007035	kita-4	kita		False	True	False	False
55001007036	bekerja-1	bekerja		False	True	False	False
55001007037	untuk-2	untuk		False	True	False	False
55001007038	Allah-2	Allah		False	True	False	False
55001007039	}-2	}		True	False	False	False
55001007040	,-3	,		True	False	False	False
55001007041	untuk-3	untuk		False	True	False	False
55001007042	mengasihi-1	mengasihi		False	True	False	False
55001007043	{-3	{		True	False	False	False
55001007044	Dia-1	Dia		False	True	False	False
55001007045	dan-1	dan		False	True	False	False
55001007046	orang-1	orang		False	True	False	False
55001007047	lain-1	lain		False	True	False	False
55001007048	}-3	}		True	False	False	False
55001007049	,-4	,		True	False	False	False
55001007050	dan-2	dan		False	True	False	False
55001007051	untuk-4	untuk		False	True	False	False
55001007052	mengendalikan-1	mengendalikan		False	True	False	False
55001007053	diri-1	diri		False	True	False	False
55001007054	kita-5	kita		False	True	False	False
55001007055	sendiri-1	sendiri		False	True	False	False
55001007056	.-2	.		True	False	False	False
55001008001	Jadi-1	Jadi		False	True	False	False
55001008002	,-1	,		True	False	False	False
55001008003	jangan-1	jangan		False	True	False	False
55001008004	malu-1	malu		False	True	False	False
55001008005	untuk-1	untuk		False	True	False	False
55001008006	menceritakan-1	menceritakan		False	True	False	False
55001008007	kepada-1	kepada		False	True	False	False
55001008008	orang-1	orang		False	True	False	False
55001008009	--1	-		True	False	False	False
55001008010	orang-2	orang		False	True	False	False
55001008011	tentang-1	tentang		False	True	False	False
55001008012	Tuhan-1	Tuhan		False	True	False	False
55001008013	kita-1	kita		False	True	False	False
55001008014	.-1	.		True	False	False	False
55001008015	Jangan-1	Jangan		False	True	False	False
55001008016	malu-2	malu		False	True	False	False
55001008017	tentang-2	tentang		False	True	False	False
55001008018	aku-1	aku		False	True	False	False
55001008019	,-2	,		True	False	False	False
55001008020	meskipun-1	meskipun		False	True	False	False
55001008021	aku-2	aku		False	True	False	False
55001008022	seorang-1	seorang		False	True	False	False
55001008023	tahanan-1	tahanan		False	True	False	False
55001008024	oleh-1	oleh		False	True	False	False
55001008025	karena-1	karena		False	True	False	False
55001008026	aku-3	aku		False	True	False	False
55001008027	memberitakan-1	memberitakan		False	True	False	False
55001008028	tentang-3	tentang		False	True	False	False
55001008029	Dia-1	Dia		False	True	False	False
55001008030	.-2	.		True	False	False	False
55001008031	Sebaliknya-1	Sebaliknya		False	True	False	False
55001008032	,-3	,		True	False	False	False
55001008033	bersedialah-1	bersedialah		False	True	False	False
55001008034	untuk-2	untuk		False	True	False	False
55001008035	menderita-1	menderita		False	True	False	False
55001008036	kesukaran-1	kesukaran		False	True	False	False
55001008037	bersama-1	bersama		False	True	False	False
55001008038	aku-4	aku		False	True	False	False
55001008039	ketika-1	ketika		False	True	False	False
55001008040	kamu-1	kamu		False	True	False	False
55001008041	{-1	{		True	False	False	False
55001008042	juga-1	juga		False	True	False	False
55001008043	}-1	}		True	False	False	False
55001008044	menceritakan-2	menceritakan		False	True	False	False
55001008045	kepada-2	kepada		False	True	False	False
55001008046	orang-3	orang		False	True	False	False
55001008047	--2	-		True	False	False	False
55001008048	orang-4	orang		False	True	False	False
55001008049	lain-1	lain		False	True	False	False
55001008050	tentang-4	tentang		False	True	False	False
55001008051	kabar-1	kabar		False	True	False	False
55001008052	baik-1	baik		False	True	False	False
55001008053	,-4	,		True	False	False	False
55001008054	karena-2	karena		False	True	False	False
55001008055	Allah-1	Allah		False	True	False	False
55001008056	akan-1	akan		False	True	False	False
55001008057	menguatkan-1	menguatkan		False	True	False	False
55001008058	kamu-2	kamu		False	True	False	False
55001008059	{-2	{		True	False	False	False
55001008060	untuk-3	untuk		False	True	False	False
55001008061	menanggung-1	menanggung		False	True	False	False
55001008062	kesukaran-2	kesukaran		False	True	False	False
55001008063	--3	-		True	False	False	False
55001008064	kesukaran-3	kesukaran		False	True	False	False
55001008065	ini-1	ini		False	True	False	False
55001008066	}-2	}		True	False	False	False
55001008067	.-3	.		True	False	False	False
55001009001	{-1	{		True	False	False	False
55001009002	Dia-1	Dia		False	True	False	False
55001009003	akan-1	akan		False	True	False	False
55001009004	melakukan-1	melakukan		False	True	False	False
55001009005	hal-1	hal		False	True	False	False
55001009006	ini-1	ini		False	True	False	False
55001009007	karena-1	karena		False	True	False	False
55001009008	}-1	}		True	False	False	False
55001009009	Dia-2	Dia		False	True	False	False
55001009010	telah-1	telah		False	True	False	False
55001009011	menyelamatkan-1	menyelamatkan		False	True	False	False
55001009012	kita-1	kita		False	True	False	False
55001009013	dan-1	dan		False	True	False	False
55001009014	telah-2	telah		False	True	False	False
55001009015	memanggil-1	memanggil		False	True	False	False
55001009016	kita-2	kita		False	True	False	False
55001009017	menjadi-1	menjadi		False	True	False	False
55001009018	satu-1	satu		False	True	False	False
55001009019	umat-1	umat		False	True	False	False
55001009020	yang-1	yang		False	True	False	False
55001009021	Dia-3	Dia		False	True	False	False
55001009022	khususkan-1	khususkan		False	True	False	False
55001009023	{-2	{		True	False	False	False
55001009024	sebagai-1	sebagai		False	True	False	False
55001009025	milik-1	milik		False	True	False	False
55001009026	--1	-		True	False	False	False
55001009027	Nya-1	Nya		False	True	False	False
55001009028	}-2	}		True	False	False	False
55001009029	.-1	.		True	False	False	False
55001009030	Allah-1	Allah		False	True	False	False
55001009031	tidak-1	tidak		False	True	False	False
55001009032	menyelamatkan-2	menyelamatkan		False	True	False	False
55001009033	kita-3	kita		False	True	False	False
55001009034	karena-2	karena		False	True	False	False
55001009035	perbuatan-1	perbuatan		False	True	False	False
55001009036	--2	-		True	False	False	False
55001009037	perbuatan-2	perbuatan		False	True	False	False
55001009038	baik-1	baik		False	True	False	False
55001009039	apa-1	apa		False	True	False	False
55001009040	pun-1	pun		False	True	False	False
55001009041	yang-2	yang		False	True	False	False
55001009042	telah-3	telah		False	True	False	False
55001009043	kita-4	kita		False	True	False	False
55001009044	lakukan-1	lakukan		False	True	False	False
55001009045	.-2	.		True	False	False	False
55001009046	Sebaliknya-1	Sebaliknya		False	True	False	False
55001009047	,-1	,		True	False	False	False
55001009048	Dia-4	Dia		False	True	False	False
55001009049	telah-4	telah		False	True	False	False
55001009050	menyelamatkan-3	menyelamatkan		False	True	False	False
55001009051	kita-5	kita		False	True	False	False
55001009052	karena-3	karena		False	True	False	False
55001009053	ini-2	ini		False	True	False	False
55001009054	adalah-1	adalah		False	True	False	False
55001009055	rencana-1	rencana		False	True	False	False
55001009056	--3	-		True	False	False	False
55001009057	Nya-2	Nya		False	True	False	False
55001009058	untuk-1	untuk		False	True	False	False
55001009059	berbuat-1	berbuat		False	True	False	False
55001009060	baik-2	baik		False	True	False	False
55001009061	kepada-1	kepada		False	True	False	False
55001009062	kita-6	kita		False	True	False	False
55001009063	meskipun-1	meskipun		False	True	False	False
55001009064	kita-7	kita		False	True	False	False
55001009065	tidak-2	tidak		False	True	False	False
55001009066	layak-1	layak		False	True	False	False
55001009067	untuk-2	untuk		False	True	False	False
55001009068	itu-1	itu		False	True	False	False
55001009069	.-3	.		True	False	False	False
55001009070	Dia-5	Dia		False	True	False	False
55001009071	telah-5	telah		False	True	False	False
55001009072	merencanakan-1	merencanakan		False	True	False	False
55001009073	hal-2	hal		False	True	False	False
55001009074	ini-3	ini		False	True	False	False
55001009075	bagi-1	bagi		False	True	False	False
55001009076	kita-8	kita		False	True	False	False
55001009077	sebelum-1	sebelum		False	True	False	False
55001009078	dunia-1	dunia		False	True	False	False
55001009079	ada-1	ada		False	True	False	False
55001009080	melalui-1	melalui		False	True	False	False
55001009081	apa-2	apa		False	True	False	False
55001009082	yang-3	yang		False	True	False	False
55001009083	Yesus-1	Yesus		False	True	False	False
55001009084	sang-1	sang		False	True	False	False
55001009085	Mesias-1	Mesias		False	True	False	False
55001009086	lakukan-2	lakukan		False	True	False	False
55001009087	bagi-2	bagi		False	True	False	False
55001009088	kita-9	kita		False	True	False	False
55001009089	.-4	.		True	False	False	False
55001010001	Sekarang-1	Sekarang		False	True	False	False
55001010002	Yesus-1	Yesus		False	True	False	False
55001010003	sang-1	sang		False	True	False	False
55001010004	Mesias-1	Mesias		False	True	False	False
55001010005	,-1	,		True	False	False	False
55001010006	yang-1	yang		False	True	False	False
55001010007	menyelamatkan-1	menyelamatkan		False	True	False	False
55001010008	kita-1	kita		False	True	False	False
55001010009	,-2	,		True	False	False	False
55001010010	telah-1	telah		False	True	False	False
55001010011	datang-1	datang		False	True	False	False
55001010012	.-1	.		True	False	False	False
55001010013	Sebagai-1	Sebagai		False	True	False	False
55001010014	akibatnya-1	akibatnya		False	True	False	False
55001010015	,-3	,		True	False	False	False
55001010016	setiap-1	setiap		False	True	False	False
55001010017	orang-1	orang		False	True	False	False
55001010018	bisa-1	bisa		False	True	False	False
55001010019	mengenal-1	mengenal		False	True	False	False
55001010020	{-1	{		True	False	False	False
55001010021	rencana-1	rencana		False	True	False	False
55001010022	anugerah-1	anugerah		False	True	False	False
55001010023	Allah-1	Allah		False	True	False	False
55001010024	untuk-1	untuk		False	True	False	False
55001010025	menyelamatkan-2	menyelamatkan		False	True	False	False
55001010026	kita-2	kita		False	True	False	False
55001010027	}-1	}		True	False	False	False
55001010028	.-2	.		True	False	False	False
55001010029	{-2	{		True	False	False	False
55001010030	Secara-1	Secara		False	True	False	False
55001010031	khusus-1	khusus		False	True	False	False
55001010032	}-2	}		True	False	False	False
55001010033	,-4	,		True	False	False	False
55001010034	Yesus-2	Yesus		False	True	False	False
55001010035	telah-2	telah		False	True	False	False
55001010036	menyatakan-1	menyatakan		False	True	False	False
55001010037	kabar-1	kabar		False	True	False	False
55001010038	baik-1	baik		False	True	False	False
55001010039	itu-1	itu		False	True	False	False
55001010040	bahwa-1	bahwa		False	True	False	False
55001010041	kita-3	kita		False	True	False	False
55001010042	tidak-1	tidak		False	True	False	False
55001010043	akan-1	akan		False	True	False	False
55001010044	tetap-1	tetap		False	True	False	False
55001010045	mati-1	mati		False	True	False	False
55001010046	setelah-1	setelah		False	True	False	False
55001010047	kita-4	kita		False	True	False	False
55001010048	meninggal-1	meninggal		False	True	False	False
55001010049	.-3	.		True	False	False	False
55001010050	Sebaliknya-1	Sebaliknya		False	True	False	False
55001010051	,-5	,		True	False	False	False
55001010052	kita-5	kita		False	True	False	False
55001010053	akan-2	akan		False	True	False	False
55001010054	hidup-1	hidup		False	True	False	False
55001010055	selamanya-1	selamanya		False	True	False	False
55001010056	dalam-1	dalam		False	True	False	False
55001010057	tubuh-1	tubuh		False	True	False	False
55001010058	yang-2	yang		False	True	False	False
55001010059	tidak-2	tidak		False	True	False	False
55001010060	akan-3	akan		False	True	False	False
55001010061	menjadi-1	menjadi		False	True	False	False
55001010062	rusak-1	rusak		False	True	False	False
55001010063	!-1	!		True	False	False	False
55001011001	Allah-1	Allah		False	True	False	False
55001011002	telah-1	telah		False	True	False	False
55001011003	menetapkan-1	menetapkan		False	True	False	False
55001011004	aku-1	aku		False	True	False	False
55001011005	untuk-1	untuk		False	True	False	False
55001011006	pergi-1	pergi		False	True	False	False
55001011007	sebagai-1	sebagai		False	True	False	False
55001011008	wakil-1	wakil		False	True	False	False
55001011009	--1	-		True	False	False	False
55001011010	Nya-1	Nya		False	True	False	False
55001011011	kepada-1	kepada		False	True	False	False
55001011012	orang-1	orang		False	True	False	False
55001011013	--2	-		True	False	False	False
55001011014	orang-2	orang		False	True	False	False
55001011015	untuk-2	untuk		False	True	False	False
55001011016	memberitakan-1	memberitakan		False	True	False	False
55001011017	dan-1	dan		False	True	False	False
55001011018	mengajarkan-1	mengajarkan		False	True	False	False
55001011019	kabar-1	kabar		False	True	False	False
55001011020	baik-1	baik		False	True	False	False
55001011021	ini-1	ini		False	True	False	False
55001011022	.-1	.		True	False	False	False
55001012001	Inilah-1	Inilah		False	True	False	False
55001012002	alasannya-1	alasannya		False	True	False	False
55001012003	aku-1	aku		False	True	False	False
55001012004	menderita-1	menderita		False	True	False	False
55001012005	di-1	di		False	True	False	False
55001012006	sini-1	sini		False	True	False	False
55001012007	{-1	{		True	False	False	False
55001012008	di-2	di		False	True	False	False
55001012009	penjara-1	penjara		False	True	False	False
55001012010	ini-1	ini		False	True	False	False
55001012011	}-1	}		True	False	False	False
55001012012	,-1	,		True	False	False	False
55001012013	tetapi-1	tetapi		False	True	False	False
55001012014	aku-2	aku		False	True	False	False
55001012015	tidak-1	tidak		False	True	False	False
55001012016	malu-1	malu		False	True	False	False
55001012017	{-2	{		True	False	False	False
55001012018	berada-1	berada		False	True	False	False
55001012019	di-3	di		False	True	False	False
55001012020	sini-2	sini		False	True	False	False
55001012021	}-2	}		True	False	False	False
55001012022	,-2	,		True	False	False	False
55001012023	karena-1	karena		False	True	False	False
55001012024	aku-3	aku		False	True	False	False
55001012025	mengenal-1	mengenal		False	True	False	False
55001012026	Yesus-1	Yesus		False	True	False	False
55001012027	sang-1	sang		False	True	False	False
55001012028	Mesias-1	Mesias		False	True	False	False
55001012029	dan-1	dan		False	True	False	False
55001012030	aku-4	aku		False	True	False	False
55001012031	percaya-1	percaya		False	True	False	False
55001012032	kepada-1	kepada		False	True	False	False
55001012033	--1	-		True	False	False	False
55001012034	Nya-1	Nya		False	True	False	False
55001012035	.-1	.		True	False	False	False
55001012036	Aku-1	Aku		False	True	False	False
55001012037	yakin-1	yakin		False	True	False	False
55001012038	bahwa-1	bahwa		False	True	False	False
55001012039	dia-1	dia		False	True	False	False
55001012040	mampu-1	mampu		False	True	False	False
55001012041	menjaga-1	menjaga		False	True	False	False
55001012042	agar-1	agar		False	True	False	False
55001012043	aku-5	aku		False	True	False	False
55001012044	tetap-1	tetap		False	True	False	False
55001012045	setia-1	setia		False	True	False	False
55001012046	kepada-2	kepada		False	True	False	False
55001012047	--2	-		True	False	False	False
55001012048	Nya-2	Nya		False	True	False	False
55001012049	sampai-1	sampai		False	True	False	False
55001012050	hari-1	hari		False	True	False	False
55001012051	itu-1	itu		False	True	False	False
55001012052	{-3	{		True	False	False	False
55001012053	ketika-1	ketika		False	True	False	False
55001012054	Dia-1	Dia		False	True	False	False
55001012055	kembali-1	kembali		False	True	False	False
55001012056	}-3	}		True	False	False	False
55001012057	.-2	.		True	False	False	False
55001013001	Pastikan-1	Pastikan		False	True	False	False
55001013002	bahwa-1	bahwa		False	True	False	False
55001013003	kamu-1	kamu		False	True	False	False
55001013004	menceritakan-1	menceritakan		False	True	False	False
55001013005	kepada-1	kepada		False	True	False	False
55001013006	orang-1	orang		False	True	False	False
55001013007	--1	-		True	False	False	False
55001013008	orang-2	orang		False	True	False	False
55001013009	lain-1	lain		False	True	False	False
55001013010	,-1	,		True	False	False	False
55001013011	berita-1	berita		False	True	False	False
55001013012	yang-1	yang		False	True	False	False
55001013013	sama-1	sama		False	True	False	False
55001013014	benarnya-1	benarnya		False	True	False	False
55001013015	dengan-1	dengan		False	True	False	False
55001013016	yang-2	yang		False	True	False	False
55001013017	kamu-2	kamu		False	True	False	False
55001013018	telah-1	telah		False	True	False	False
55001013019	dengar-1	dengar		False	True	False	False
55001013020	dari-1	dari		False	True	False	False
55001013021	aku-1	aku		False	True	False	False
55001013022	.-1	.		True	False	False	False
55001013023	{-1	{		True	False	False	False
55001013024	Ketika-1	Ketika		False	True	False	False
55001013025	kamu-3	kamu		False	True	False	False
55001013026	menceritakannya-1	menceritakannya		False	True	False	False
55001013027	}-1	}		True	False	False	False
55001013028	,-2	,		True	False	False	False
55001013029	tetaplah-1	tetaplah		False	True	False	False
55001013030	percaya-1	percaya		False	True	False	False
55001013031	kepada-2	kepada		False	True	False	False
55001013032	Yesus-1	Yesus		False	True	False	False
55001013033	sang-1	sang		False	True	False	False
55001013034	Mesias-1	Mesias		False	True	False	False
55001013035	dan-1	dan		False	True	False	False
55001013036	tetaplah-2	tetaplah		False	True	False	False
55001013037	mengasihi-1	mengasihi		False	True	False	False
55001013038	orang-3	orang		False	True	False	False
55001013039	lain-2	lain		False	True	False	False
55001013040	karena-1	karena		False	True	False	False
55001013041	Yesus-2	Yesus		False	True	False	False
55001013042	sang-2	sang		False	True	False	False
55001013043	Mesias-2	Mesias		False	True	False	False
55001013044	memampukan-1	memampukan		False	True	False	False
55001013045	kamu-4	kamu		False	True	False	False
55001013046	untuk-1	untuk		False	True	False	False
55001013047	melakukannya-1	melakukannya		False	True	False	False
55001013048	.-2	.		True	False	False	False
55001014001	Jagalah-1	Jagalah		False	True	False	False
55001014002	kabar-1	kabar		False	True	False	False
55001014003	baik-1	baik		False	True	False	False
55001014004	yang-1	yang		False	True	False	False
55001014005	Allah-1	Allah		False	True	False	False
55001014006	telah-1	telah		False	True	False	False
55001014007	percayakan-1	percayakan		False	True	False	False
55001014008	kepadamu-1	kepadamu		False	True	False	False
55001014009	{-1	{		True	False	False	False
55001014010	untuk-1	untuk		False	True	False	False
55001014011	umat-1	umat		False	True	False	False
55001014012	--1	-		True	False	False	False
55001014013	Nya-1	Nya		False	True	False	False
55001014014	}-1	}		True	False	False	False
55001014015	.-1	.		True	False	False	False
55001014016	Roh-1	Roh		False	True	False	False
55001014017	Kudus-1	Kudus		False	True	False	False
55001014018	yang-2	yang		False	True	False	False
55001014019	tinggal-1	tinggal		False	True	False	False
55001014020	di-1	di		False	True	False	False
55001014021	dalam-1	dalam		False	True	False	False
55001014022	kita-1	kita		False	True	False	False
55001014023	akan-1	akan		False	True	False	False
55001014024	menolong-1	menolong		False	True	False	False
55001014025	kamu-1	kamu		False	True	False	False
55001014026	{-2	{		True	False	False	False
55001014027	untuk-2	untuk		False	True	False	False
55001014028	melakukan-1	melakukan		False	True	False	False
55001014029	hal-1	hal		False	True	False	False
55001014030	itu-1	itu		False	True	False	False
55001014031	}-2	}		True	False	False	False
55001014032	.-2	.		True	False	False	False
55001015001	Kamu-1	Kamu		False	True	False	False
55001015002	tahu-1	tahu		False	True	False	False
55001015003	bahwa-1	bahwa		False	True	False	False
55001015004	hampir-1	hampir		False	True	False	False
55001015005	semua-1	semua		False	True	False	False
55001015006	orang-1	orang		False	True	False	False
55001015007	percaya-1	percaya		False	True	False	False
55001015008	yang-1	yang		False	True	False	False
55001015009	di-1	di		False	True	False	False
55001015010	{-1	{		True	False	False	False
55001015011	provinsi-1	provinsi		False	True	False	False
55001015012	}-1	}		True	False	False	False
55001015013	Asia-1	Asia		False	True	False	False
55001015014	{-2	{		True	False	False	False
55001015015	Kecil-1	Kecil		False	True	False	False
55001015016	}-2	}		True	False	False	False
55001015017	telah-1	telah		False	True	False	False
55001015018	meninggalkan-1	meninggalkan		False	True	False	False
55001015019	aku-1	aku		False	True	False	False
55001015020	,-1	,		True	False	False	False
55001015021	termasuk-1	termasuk		False	True	False	False
55001015022	Figelus-1	Figelus		False	True	False	False
55001015023	dan-1	dan		False	True	False	False
55001015024	Hermogenes-1	Hermogenes		False	True	False	False
55001015025	.-1	.		True	False	False	False
55001016001	{-1	{		True	False	False	False
55001016002	Tetapi-1	Tetapi		False	True	False	False
55001016003	}-1	}		True	False	False	False
55001016004	Aku-1	Aku		False	True	False	False
55001016005	berdoa-1	berdoa		False	True	False	False
55001016006	semoga-1	semoga		False	True	False	False
55001016007	Tuhan-1	Tuhan		False	True	False	False
55001016008	akan-1	akan		False	True	False	False
55001016009	bermurah-1	bermurah		False	True	False	False
55001016010	hati-1	hati		False	True	False	False
55001016011	kepada-1	kepada		False	True	False	False
55001016012	keluarga-1	keluarga		False	True	False	False
55001016013	Onesiforus-1	Onesiforus		False	True	False	False
55001016014	,-1	,		True	False	False	False
55001016015	karena-1	karena		False	True	False	False
55001016016	dia-1	dia		False	True	False	False
55001016017	telah-1	telah		False	True	False	False
55001016018	sering-1	sering		False	True	False	False
55001016019	menolong-1	menolong		False	True	False	False
55001016020	aku-1	aku		False	True	False	False
55001016021	,-2	,		True	False	False	False
55001016022	dan-1	dan		False	True	False	False
55001016023	dia-2	dia		False	True	False	False
55001016024	tidak-1	tidak		False	True	False	False
55001016025	malu-1	malu		False	True	False	False
55001016026	bahwa-1	bahwa		False	True	False	False
55001016027	aku-2	aku		False	True	False	False
55001016028	ada-1	ada		False	True	False	False
55001016029	di-1	di		False	True	False	False
55001016030	dalam-1	dalam		False	True	False	False
55001016031	penjara-1	penjara		False	True	False	False
55001016032	.-1	.		True	False	False	False
55001017001	Sebaliknya-1	Sebaliknya		False	True	False	False
55001017002	,-1	,		True	False	False	False
55001017003	ketika-1	ketika		False	True	False	False
55001017004	dia-1	dia		False	True	False	False
55001017005	datang-1	datang		False	True	False	False
55001017006	{-1	{		True	False	False	False
55001017007	ke-1	ke		False	True	False	False
55001017008	sini-1	sini		False	True	False	False
55001017009	}-1	}		True	False	False	False
55001017010	ke-2	ke		False	True	False	False
55001017011	Roma-1	Roma		False	True	False	False
55001017012	,-2	,		True	False	False	False
55001017013	dia-2	dia		False	True	False	False
55001017014	terus-1	terus		False	True	False	False
55001017015	mencari-1	mencari		False	True	False	False
55001017016	aku-1	aku		False	True	False	False
55001017017	sampai-1	sampai		False	True	False	False
55001017018	dia-3	dia		False	True	False	False
55001017019	menemukanku-1	menemukanku		False	True	False	False
55001017020	.-1	.		True	False	False	False
55001018001	Kamu-1	Kamu		False	True	False	False
55001018002	juga-1	juga		False	True	False	False
55001018003	ingat-1	ingat		False	True	False	False
55001018004	betul-1	betul		False	True	False	False
55001018005	betapa-1	betapa		False	True	False	False
55001018006	dia-1	dia		False	True	False	False
55001018007	menolong-1	menolong		False	True	False	False
55001018008	{-1	{		True	False	False	False
55001018009	aku-1	aku		False	True	False	False
55001018010	ketika-1	ketika		False	True	False	False
55001018011	aku-2	aku		False	True	False	False
55001018012	berada-1	berada		False	True	False	False
55001018013	}-1	}		True	False	False	False
55001018014	di-1	di		False	True	False	False
55001018015	{-2	{		True	False	False	False
55001018016	kota-1	kota		False	True	False	False
55001018017	}-2	}		True	False	False	False
55001018018	Efesus-1	Efesus		False	True	False	False
55001018019	.-1	.		True	False	False	False
55001018020	{-3	{		True	False	False	False
55001018021	Jadi-1	Jadi		False	True	False	False
55001018022	}-3	}		True	False	False	False
55001018023	aku-3	aku		False	True	False	False
55001018024	berdoa-1	berdoa		False	True	False	False
55001018025	semoga-1	semoga		False	True	False	False
55001018026	Tuhan-1	Tuhan		False	True	False	False
55001018027	akan-1	akan		False	True	False	False
55001018028	bermurah-1	bermurah		False	True	False	False
55001018029	hati-1	hati		False	True	False	False
55001018030	kepada-1	kepada		False	True	False	False
55001018031	Onesiforus-1	Onesiforus		False	True	False	False
55001018032	pada-1	pada		False	True	False	False
55001018033	hari-1	hari		False	True	False	False
55001018034	{-4	{		True	False	False	False
55001018035	terakhir-1	terakhir		False	True	False	False
55001018036	}-4	}		True	False	False	False
55001018037	itu-1	itu		False	True	False	False
55001018038	{-5	{		True	False	False	False
55001018039	ketika-2	ketika		False	True	False	False
55001018040	Tuhan-2	Tuhan		False	True	False	False
55001018041	akan-2	akan		False	True	False	False
55001018042	menghakimi-1	menghakimi		False	True	False	False
55001018043	setiap-1	setiap		False	True	False	False
55001018044	orang-1	orang		False	True	False	False
55001018045	}-5	}		True	False	False	False
55001018046	.-2	.		True	False	False	False
55002001001	Jadi-1	Jadi		False	True	False	False
55002001002	{-1	{		True	False	False	False
55002001003	mengenai-1	mengenai		False	True	False	False
55002001004	}-1	}		True	False	False	False
55002001005	kamu-1	kamu		False	True	False	False
55002001006	,-1	,		True	False	False	False
55002001007	{-2	{		True	False	False	False
55002001008	Timotius-1	Timotius		False	True	False	False
55002001009	}-2	}		True	False	False	False
55002001010	biarlah-1	biarlah		False	True	False	False
55002001011	Yesus-1	Yesus		False	True	False	False
55002001012	sang-1	sang		False	True	False	False
55002001013	Mesias-1	Mesias		False	True	False	False
55002001014	menguatkan-1	menguatkan		False	True	False	False
55002001015	kamu-2	kamu		False	True	False	False
55002001016	sebagaimana-1	sebagaimana		False	True	False	False
55002001017	Dia-1	Dia		False	True	False	False
55002001018	berbuat-1	berbuat		False	True	False	False
55002001019	baik-1	baik		False	True	False	False
55002001020	kepadamu-1	kepadamu		False	True	False	False
55002001021	.-1	.		True	False	False	False
55002001022	Kamu-1	Kamu		False	True	False	False
55002001023	adalah-1	adalah		False	True	False	False
55002001024	seperti-1	seperti		False	True	False	False
55002001025	anak-1	anak		False	True	False	False
55002001026	ku-1	ku		False	True	False	False
55002001027	sendiri-1	sendiri		False	True	False	False
55002001028	.-2	.		True	False	False	False
55002002001	Kamu-1	Kamu		False	True	False	False
55002002002	telah-1	telah		False	True	False	False
55002002003	mendengar-1	mendengar		False	True	False	False
55002002004	ajaran-1	ajaran		False	True	False	False
55002002005	--1	-		True	False	False	False
55002002006	ajaran-2	ajaran		False	True	False	False
55002002007	ku-1	ku		False	True	False	False
55002002008	di-1	di		False	True	False	False
55002002009	hadapan-1	hadapan		False	True	False	False
55002002010	banyak-1	banyak		False	True	False	False
55002002011	orang-1	orang		False	True	False	False
55002002012	yang-1	yang		False	True	False	False
55002002013	dapat-1	dapat		False	True	False	False
55002002014	meneguhkannya-1	meneguhkannya		False	True	False	False
55002002015	.-1	.		True	False	False	False
55002002016	{-1	{		True	False	False	False
55002002017	Sekarang-1	Sekarang		False	True	False	False
55002002018	kamu-1	kamu		False	True	False	False
55002002019	harus-1	harus		False	True	False	False
55002002020	}-1	}		True	False	False	False
55002002021	dengan-1	dengan		False	True	False	False
55002002022	hati-1	hati		False	True	False	False
55002002023	--2	-		True	False	False	False
55002002024	hati-2	hati		False	True	False	False
55002002025	mengajarkan-1	mengajarkan		False	True	False	False
55002002026	hal-1	hal		False	True	False	False
55002002027	--3	-		True	False	False	False
55002002028	hal-2	hal		False	True	False	False
55002002029	ini-1	ini		False	True	False	False
55002002030	kepada-1	kepada		False	True	False	False
55002002031	{-2	{		True	False	False	False
55002002032	beberapa-1	beberapa		False	True	False	False
55002002033	orang-2	orang		False	True	False	False
55002002034	lainnya-1	lainnya		False	True	False	False
55002002035	.-2	.		True	False	False	False
55002002036	Mereka-1	Mereka		False	True	False	False
