id	altId	text	transType	isPunc	isPrimary	skipSpaceAfter
44003006010	तो-1	तो	a	False	False	
44003006011	मेरे-1	मेरे	k	False	True	
44003006012	पास-1	पास	k	False	True	
44003006013	नहीं-1	नहीं	k	False	True	
44003006014	है-1	है	k	False	False	True
44003006015	,-2	,		True	False	
44003006016	परंतु-1	परंतु	k	False	True	
44003006017	जो-1	जो	k	False	True	
44003006018	मेरे-2	मेरे	m	False	False	
44003006019	पास-2	पास	k	False	False	
44003006020	है-2	है	k	False	True	
44003006021	वह-1	वह	k	False	True	
44003006022	मैं-1	मैं	m	False	False	
44003006023	तुझे-1	तुझे	k	False	True	
44003006024	देता-1	देता	k	False	True	
44003006025	हूँ-1	हूँ	m	False	False	True
44003006026	;-1	;		True	False	
44003006027	यीशु-1	यीशु	k	False	True	
44003006028	मसीह-1	मसीह	k	False	True	
44003006029	नासरी-1	नासरी	k	False	True	
44003006030	के-1	के	m	False	False	
44003006031	नाम-1	नाम	k	False	True	
44003006032	से-1	से	k	False	True	
44003006033	उठ-1	उठ	k	False	True	
44003006034	और-2	और	k	False	True	
44003006035	चल-1	चल	k	False	True	
44003006036	फिर-1	फिर	k	False	False	True
44003006037	।-1	।		False	False	True
44003006038	”-1	”		True	False	
44003007001	उसने-1	उसने	m	False	False	
44003007002	उसका-1	उसका	k	False	True	
44003007003	दाहिना-1	दाहिना	k	False	True	
44003007004	हाथ-1	हाथ	k	False	True	
44003007005	पकड़कर-1	पकड़कर	k	False	True	
44003007006	उसे-1	उसे	k	False	True	
44003007007	उठाया-1	उठाया	k	False	True	True
44003007008	;-1	;		True	False	
44003007009	और-1	और	k	False	True	
44003007010	तुरंत-1	तुरंत	k	False	True	
44003007011	उसके-1	उसके	k	False	True	
44003007012	पैरों-1	पैरों	k	False	True	
44003007013	और-2	और	k	False	True	
44003007014	टखनों-1	टखनों	k	False	True	
44003007015	में-1	में	a	False	False	
44003007016	बल-1	बल	k	False	True	
44003007017	आ-1	आ	k	False	False	
44003007018	गया-1	गया	k	False	False	True
44003007019	।-1	।		False	False	
44003008001	वह-1	वह	m	False	False	
44003008002	उछलकर-1	उछलकर	k	False	True	
44003008003	खड़ा-1	खड़ा	k	False	True	
44003008004	हो-1	हो	k	False	False	
44003008005	गया-1	गया	m	False	False	
44003008006	और-1	और	k	False	True	
44003008007	चलने-1	चलने	k	False	True	True
44003008008	--1	-	k	True	False	True
44003008009	फिरने-1	फिरने	k	False	False	
44003008010	लगा-1	लगा	m	False	False	True
44003008011	,-1	,		True	False	
44003008012	और-2	और	k	False	True	
44003008013	उसने-1	उसने	m	False	False	
44003008014	चलते-1	चलते	k	False	True	
44003008015	और-2	और	k	False	True	
44003008016	कूदते-1	कूदते	k	False	True	
44003008017	और-2	और	k	False	True	
44003008018	परमेश्‍वर-1	परमेश्‍वर	k	False	True	
44003008019	की-1	की	a	False	False	
44003008020	स्तुति-1	स्तुति	k	False	True	
44003008021	करते-1	करते	k	False	False	
44003008022	हुए-1	हुए	m	False	False	
44003008023	उनके-1	उनके	k	False	True	
44003008024	साथ-1	साथ	k	False	True	
44003008025	मंदिर-1	मंदिर	k	False	True	True
44003008026	--2	-	k	True	False	True
44003008027	परिसर-1	परिसर	k	False	False	
44003008028	में-1	में	k	False	True	
44003008029	प्रवेश-1	प्रवेश	k	False	True	
44003008030	किया-1	किया	k	False	False	True
44003008031	।-1	।		False	False	
44003009001	सब-1	सब	k	False	True	
44003009002	लोगों-1	लोगों	k	False	True	
44003009003	ने-1	ने	m	False	False	
44003009004	उसे-1	उसे	k	False	True	
44003009005	चलते-1	चलते	k	False	True	True
44003009006	--1	-	k	True	False	True
44003009007	फिरते-1	फिरते	k	False	False	
44003009008	और-1	और	k	False	True	
44003009009	परमेश्‍वर-1	परमेश्‍वर	k	False	True	
44003009010	की-1	की	a	False	False	
44003009011	स्तुति-1	स्तुति	k	False	True	
44003009012	करते-1	करते	k	False	False	
44003009013	हुए-1	हुए	m	False	False	
44003009014	देखा-1	देखा	k	False	True	True
44003009015	,-1	,		True	False	
44003010001	और-1	और	k	False	True	
44003010002	पहचान-1	पहचान	k	False	True	
44003010003	लिया-1	लिया	k	False	False	
44003010004	कि-1	कि	k	False	True	
44003010005	यह-1	यह	m	False	False	
44003010006	वही-1	वही	k	False	True	
44003010007	है-1	है	k	False	True	
44003010008	जो-1	जो	k	False	True	
44003010009	मंदिर-1	मंदिर	k	False	True	True
44003010010	--1	-	k	True	False	True
44003010011	परिसर-1	परिसर	k	False	False	
44003010012	के-1	के	m	False	False	
44003010013	‘-1	‘		True	False	True
44003010014	सुंदर-1	सुंदर	k	False	True	
44003010015	फाटक-1	फाटक	k	False	True	True
44003010016	’-1	’		True	False	
44003010017	के-2	के	a	False	False	
44003010018	पास-1	पास	k	False	True	
44003010019	भीख-1	भीख	k	False	True	
44003010020	माँगने-1	माँगने	a	False	False	
44003010021	के-2	के	a	False	True	
44003010022	लिए-1	लिए	k	False	False	
44003010023	बैठता-1	बैठता	k	False	True	
44003010024	था-1	था	m	False	False	True
44003010025	;-1	;		True	False	
44003010026	और-2	और	k	False	True	
44003010027	जो-2	जो	k	False	True	
44003010028	उसके-1	उसके	k	False	True	
44003010029	साथ-1	साथ	m	False	False	
44003010030	हुआ-1	हुआ	k	False	True	
44003010031	उससे-1	उससे	a	False	False	
44003010032	वे-1	वे	m	False	False	
44003010033	आश्‍चर्य-1	आश्‍चर्य	k	False	True	
44003010034	और-2	और	k	False	True	
44003010035	घबराहट-1	घबराहट	k	False	True	
44003010036	से-1	से	m	False	False	
44003010037	भर-1	भर	k	False	True	
44003010038	गए-1	गए	k	False	False	True
44003010039	।-1	।		False	False	
44003011001	जब-1	जब	d	False	True	
44003011002	वह-1	वह	k	False	True	
44003011003	पतरस-1	पतरस	k	False	True	
44003011004	और-1	और	k	False	True	
44003011005	यूहन्‍ना-1	यूहन्‍ना	k	False	True	
44003011006	को-1	को	m	False	False	
44003011007	पकड़े-1	पकड़े	k	False	True	
44003011008	हुए-1	हुए	m	False	False	
44003011009	था-1	था	m	False	False	
44003011010	तो-1	तो	a	False	False	
44003011011	सब-1	सब	k	False	True	
44003011012	लोग-1	लोग	k	False	True	
44003011013	अत्यंत-1	अत्यंत	k	False	True	
44003011014	आश्‍चर्यचकित-1	आश्‍चर्यचकित	k	False	False	
44003011015	होकर-1	होकर	k	False	False	
44003011016	उस-1	उस	k	False	True	
44003011017	ओसारे-1	ओसारे	k	False	True	
44003011018	में-1	में	k	False	True	
44003011019	जो-1	जो	k	False	True	
44003011020	सुलैमान-1	सुलैमान	k	False	True	
44003011021	का-1	का	m	False	False	
44003011022	कहलाता-1	कहलाता	k	False	True	
44003011023	है-1	है	m	False	False	True
44003011024	,-1	,		True	False	
44003011025	उनके-1	उनके	k	False	True	
44003011026	पास-1	पास	k	False	True	
44003011027	दौड़े-1	दौड़े	k	False	True	
44003011028	आए-1	आए	m	False	False	True
44003011029	।-1	।		False	False	
44003012001	यह-1	यह	a	False	False	
44003012002	देखकर-1	देखकर	k	False	True	
44003012003	पतरस-1	पतरस	k	False	True	
44003012004	ने-1	ने	m	False	False	
44003012005	लोगों-1	लोगों	k	False	True	
44003012006	से-1	से	k	False	True	
44003012007	कहा-1	कहा	k	False	True	True
44003012008	,-1	,		True	False	
44003012009	“-1	“		True	False	True
44003012010	हे-1	हे	m	False	False	
44003012011	इस्राएलियो-1	इस्राएलियो	k	False	True	True
44003012012	,-2	,		True	False	
44003012013	तुम-1	तुम	m	False	False	
44003012014	इस-1	इस	k	False	True	
44003012015	बात-1	बात	a	False	False	
44003012016	पर-1	पर	k	False	True	
44003012017	क्यों-1	क्यों	k	False	True	
44003012018	आश्‍चर्य-1	आश्‍चर्य	k	False	True	
44003012019	कर-1	कर	k	False	False	
44003012020	रहे-1	रहे	m	False	False	
44003012021	हो-1	हो	m	False	False	True
44003012022	,-2	,		True	False	
44003012023	या-1	या	k	False	True	
44003012024	हमें-1	हमें	k	False	True	
44003012025	ऐसे-1	ऐसे	k	False	False	
44003012026	एकटक-1	एकटक	k	False	True	
44003012027	क्यों-2	क्यों	k	False	True	
44003012028	देख-1	देख	k	False	False	
44003012029	रहे-2	रहे	m	False	False	
44003012030	हो-2	हो	m	False	False	True
44003012031	,-2	,		True	False	
44003012032	मानो-1	मानो	k	False	True	
44003012033	हमने-1	हमने	a	False	False	
44003012034	अपनी-1	अपनी	k	False	True	
44003012035	शक्‍ति-1	शक्‍ति	k	False	True	
44003012036	या-2	या	k	False	True	
44003012037	भक्‍ति-1	भक्‍ति	k	False	True	
44003012038	से-2	से	m	False	False	
44003012039	उसे-1	उसे	k	False	True	
44003012040	चलने-1	चलने	k	False	True	
44003012041	योग्य-1	योग्य	m	False	False	
44003012042	बना-1	बना	k	False	True	
44003012043	दिया-1	दिया	m	False	False	True
44003012044	?-1	?		True	False	
44003013001	अब्राहम-1	अब्राहम	k	False	True	
44003013002	के-1	के	m	False	False	
44003013003	परमेश्‍वर-1	परमेश्‍वर	k	False	True	
44003013004	और-1	और	k	False	True	
44003013005	इसहाक-1	इसहाक	k	False	True	
44003013006	के-2	के	m	False	False	
44003013007	परमेश्‍वर-2	परमेश्‍वर	k	False	True	
44003013008	और-2	और	k	False	True	
44003013009	याकूब-1	याकूब	k	False	True	
44003013010	के-2	के	m	False	False	
44003013011	परमेश्‍वर-2	परमेश्‍वर	k	False	True	True
44003013012	,-1	,		True	False	
44003013013	अर्थात्-1	अर्थात्	a	False	False	
44003013014	हमारे-1	हमारे	k	False	True	
44003013015	पूर्वजों-1	पूर्वजों	k	False	True	
44003013016	के-2	के	m	False	False	
44003013017	परमेश्‍वर-2	परमेश्‍वर	k	False	True	
44003013018	ने-1	ने	m	False	False	
44003013019	अपने-1	अपने	k	False	True	
44003013020	सेवक-1	सेवक	k	False	True	
44003013021	(क)-1	(क)		True	False	
44003013022	यीशु-1	यीशु	k	False	True	
44003013023	को-1	को	m	False	False	
44003013024	महिमा-1	महिमा	k	False	True	
44003013025	दी-1	दी	k	False	False	True
44003013026	,-2	,		True	False	
44003013027	जिसे-1	जिसे	k	False	True	
44003013028	तुमने-1	तुमने	k	False	True	
44003013029	पकड़वाया-1	पकड़वाया	k	False	True	
44003013030	और-2	और	k	False	True	
44003013031	जब-1	जब	a	False	False	
44003013032	पिलातुस-1	पिलातुस	a	False	False	
44003013033	ने-2	ने	a	False	False	
44003013034	उसे-1	उसे	k	False	True	
44003013035	छोड़-1	छोड़	k	False	True	
44003013036	देने-1	देने	k	False	False	
44003013037	का-1	का	m	False	False	
44003013038	निर्णय-1	निर्णय	k	False	True	
44003013039	किया-1	किया	k	False	False	True
44003013040	,-2	,		True	False	
44003013041	तो-1	तो	a	False	False	
44003013042	उसके-1	उसके	s	False	True	
44003013043	सामने-1	सामने	k	False	True	
44003013044	उसका-1	उसका	d	False	False	
44003013045	इनकार-1	इनकार	k	False	True	
44003013046	किया-2	किया	k	False	False	True
44003013047	।-1	।		False	False	
44003014001	तुमने-1	तुमने	k	False	True	
44003014002	उस-1	उस	k	False	True	
44003014003	पवित्र-1	पवित्र	k	False	True	
44003014004	और-1	और	k	False	True	
44003014005	धर्मी-1	धर्मी	k	False	True	
44003014006	का-1	का	a	False	False	
44003014007	इनकार-1	इनकार	k	False	True	
44003014008	किया-1	किया	k	False	False	
44003014009	और-2	और	k	False	True	
44003014010	अपने-1	अपने	k	False	True	
44003014011	लिए-1	लिए	m	False	False	
44003014012	एक-1	एक	m	False	False	
44003014013	हत्यारे-1	हत्यारे	k	False	True	
44003014014	को-1	को	m	False	False	
44003014015	छोड़ने-1	छोड़ने	k	False	True	
44003014016	की-1	की	m	False	False	
44003014017	माँग-1	माँग	k	False	True	
44003014018	की-2	की	k	False	False	True
44003014019	,-1	,		True	False	
44003015001	और-1	और	k	False	True	
44003015002	जीवन-1	जीवन	k	False	True	
44003015003	के-1	के	m	False	False	
44003015004	कर्ता-1	कर्ता	k	False	True	
44003015005	को-1	को	m	False	False	
44003015006	मार-1	मार	k	False	True	
44003015007	डाला-1	डाला	k	False	False	True
44003015008	;-1	;		True	False	
44003015009	पर-1	पर	d	False	False	
44003015010	परमेश्‍वर-1	परमेश्‍वर	k	False	True	
44003015011	ने-1	ने	m	False	False	
44003015012	उसे-1	उसे	k	False	True	
44003015013	मृतकों-1	मृतकों	k	False	True	
44003015014	में-1	में	k	False	False	
44003015015	से-1	से	k	False	True	
44003015016	जिला-1	जिला	k	False	True	
44003015017	दिया-1	दिया	k	False	False	True
44003015018	,-1	,		True	False	
44003015019	जिसके-1	जिसके	k	False	True	
44003015020	हम-1	हम	k	False	True	
44003015021	साक्षी-1	साक्षी	k	False	True	
44003015022	हैं-1	हैं	k	False	True	True
44003015023	।-1	।		False	False	
44003016001	यीशु-1	यीशु	s	False	True	
44003016002	के-1	के	m	False	False	
44003016003	नाम-1	नाम	k	False	True	
44003016004	ने-1	ने	m	False	False	True
44003016005	—-1	—		True	False	True
44003016006	उस-1	उस	k	False	True	
44003016007	विश्‍वास-1	विश्‍वास	k	False	True	
44003016008	के-2	के	a	False	False	
44003016009	द्वारा-1	द्वारा	k	False	True	
44003016010	जो-1	जो	k	False	True	
44003016011	उसके-1	उसके	k	False	True	
44003016012	नाम-2	नाम	k	False	True	
44003016013	पर-1	पर	a	False	False	
44003016014	है-1	है	a	False	False	True
44003016015	—-2	—		True	False	True
44003016016	इस-1	इस	k	False	True	
44003016017	मनुष्य-1	मनुष्य	a	False	False	
44003016018	को-1	को	m	False	False	
44003016019	जिसे-1	जिसे	k	False	True	
44003016020	तुम-1	तुम	m	False	False	
44003016021	देखते-1	देखते	k	False	True	
44003016022	और-1	और	k	False	True	
44003016023	जानते-1	जानते	k	False	True	
44003016024	हो-1	हो	m	False	False	True
44003016025	,-1	,		True	False	
44003016026	बल-1	बल	k	False	True	
44003016027	दिया-1	दिया	k	False	False	
44003016028	है-2	है	m	False	False	True
44003016029	;-1	;		True	False	
44003016030	और-2	और	k	False	True	
44003016031	उसी-1	उसी	k	False	True	
44003016032	विश्‍वास-2	विश्‍वास	k	False	True	
44003016033	ने-2	ने	m	False	False	
44003016034	जो-2	जो	k	False	True	
44003016035	यीशु-2	यीशु	s	False	True	
44003016036	के-2	के	m	False	False	
44003016037	द्वारा-2	द्वारा	k	False	True	
44003016038	है-2	है	d	False	False	True
44003016039	,-2	,		True	False	
44003016040	इस-2	इस	k	False	True	
44003016041	मनुष्य-2	मनुष्य	a	False	False	
44003016042	को-2	को	m	False	False	
44003016043	तुम-2	तुम	k	False	True	
44003016044	सब-1	सब	k	False	True	
44003016045	के-2	के	m	False	False	
44003016046	सामने-1	सामने	k	False	True	
44003016047	बिलकुल-1	बिलकुल	k	False	True	
44003016048	अच्छा-1	अच्छा	k	False	False	
44003016049	कर-1	कर	k	False	True	
44003016050	दिया-2	दिया	k	False	False	
44003016051	है-2	है	m	False	False	True
44003016052	।-1	।		False	False	
44003017001	“-1	“		True	False	True
44003017002	अब-1	अब	k	False	True	
44003017003	हे-1	हे	m	False	True	
44003017004	भाइयो-1	भाइयो	k	False	False	True
44003017005	,-1	,		True	False	
44003017006	मैं-1	मैं	m	False	False	
44003017007	जानता-1	जानता	k	False	True	
44003017008	हूँ-1	हूँ	m	False	False	
44003017009	कि-1	कि	k	False	True	
44003017010	तुमने-1	तुमने	m	False	False	
44003017011	यह-1	यह	a	False	False	
44003017012	अज्ञानता-1	अज्ञानता	k	False	True	
44003017013	में-1	में	k	False	True	
44003017014	किया-1	किया	k	False	True	True
44003017015	,-2	,		True	False	
44003017016	वैसे-1	वैसे	k	False	True	
44003017017	ही-1	ही	k	False	False	
44003017018	तुम्हारे-1	तुम्हारे	k	False	True	
44003017019	अधिकारियों-1	अधिकारियों	k	False	True	
44003017020	ने-1	ने	m	False	False	
44003017021	भी-1	भी	k	False	True	
44003017022	किया-2	किया	d	False	False	True
44003017023	;-1	;		True	False	
44003018001	परंतु-1	परंतु	k	False	True	
44003018002	जिन-1	जिन	k	False	True	
44003018003	बातों-1	बातों	a	False	False	
44003018004	को-1	को	m	False	False	
44003018005	परमेश्‍वर-1	परमेश्‍वर	k	False	True	
44003018006	ने-1	ने	m	False	False	
44003018007	सब-1	सब	k	False	True	
44003018008	भविष्यवक्‍ताओं-1	भविष्यवक्‍ताओं	k	False	True	
44003018009	के-1	के	m	False	False	
44003018010	मुँह-1	मुँह	k	False	True	
44003018011	से-1	से	k	False	True	
44003018012	पहले-1	पहले	k	False	True	
44003018013	से-2	से	k	False	False	
44003018014	बता-1	बता	k	False	False	
44003018015	दिया-1	दिया	k	False	False	
44003018016	था-1	था	m	False	False	
44003018017	कि-1	कि	a	False	False	
44003018018	उसका-1	उसका	k	False	True	
44003018019	मसीह-1	मसीह	k	False	True	
44003018020	दुःख-1	दुःख	k	False	True	
44003018021	उठाएगा-1	उठाएगा	k	False	False	True
44003018022	,-1	,		True	False	
44003018023	उन्हें-1	उन्हें	a	False	False	
44003018024	उसने-1	उसने	m	False	False	
44003018025	इसी-1	इसी	k	False	True	
44003018026	प्रकार-1	प्रकार	k	False	False	
44003018027	पूरा-1	पूरा	k	False	True	
44003018028	किया-1	किया	k	False	False	True
44003018029	।-1	।		False	False	
44003019001	इसलिए-1	इसलिए	k	False	True	
44003019002	पश्‍चात्ताप-1	पश्‍चात्ताप	k	False	True	
44003019003	करो-1	करो	k	False	False	
44003019004	और-1	और	k	False	True	
44003019005	लौट-1	लौट	k	False	True	
44003019006	आओ-1	आओ	k	False	False	
44003019007	कि-1	कि	k	False	True	
44003019008	तुम्हारे-1	तुम्हारे	k	False	True	
44003019009	पाप-1	पाप	k	False	True	
44003019010	मिटाए-1	मिटाए	k	False	True	
44003019011	जाएँ-1	जाएँ	k	False	False	True
44003019012	,-1	,		True	False	
44003020001	ताकि-1	ताकि	k	False	True	
44003020002	प्रभु-1	प्रभु	k	False	True	
44003020003	की-1	की	m	False	False	
44003020004	उपस्थिति-1	उपस्थिति	k	False	True	
44003020005	से-1	से	k	False	True	
44003020006	विश्रांति-1	विश्रांति	k	False	True	
44003020007	का-1	का	m	False	False	
44003020008	समय-1	समय	k	False	True	
44003020009	आए-1	आए	k	False	True	
44003020010	और-1	और	k	False	True	
44003020011	वह-1	वह	m	False	False	
44003020012	तुम्हारे-1	तुम्हारे	k	False	True	
44003020013	लिए-1	लिए	m	False	False	
44003020014	पहले-1	पहले	k	False	True	
44003020015	से-2	से	k	False	False	
44003020016	ठहराए-1	ठहराए	k	False	False	
44003020017	गए-1	गए	m	False	False	
44003020018	मसीह-1	मसीह	k	False	True	
44003020019	अर्थात्-1	अर्थात्	a	False	False	
44003020020	यीशु-1	यीशु	k	False	True	
44003020021	को-1	को	m	False	False	
44003020022	भेजे-1	भेजे	k	False	True	True
44003020023	।-1	।		False	False	
44003021001	यह-1	यह	d	False	True	
44003021002	अवश्य-1	अवश्य	k	False	True	
44003021003	है-1	है	k	False	False	
44003021004	कि-1	कि	a	False	False	
44003021005	वह-1	वह	m	False	False	
44003021006	स्वर्ग-1	स्वर्ग	k	False	True	
44003021007	में-1	में	a	False	False	
44003021008	तब-1	तब	k	False	True	
44003021009	तक-1	तक	k	False	False	
44003021010	रहे-1	रहे	a	False	False	
44003021011	जब-1	जब	k	False	False	
44003021012	तक-2	तक	k	False	False	
44003021013	कि-2	कि	a	False	False	
44003021014	उन-1	उन	a	False	False	
44003021015	सब-1	सब	k	False	True	
44003021016	वस्तुओं-1	वस्तुओं	a	False	False	
44003021017	की-1	की	m	False	False	
44003021018	पुनर्स्थापना-1	पुनर्स्थापना	k	False	True	
44003021019	का-1	का	m	False	False	
44003021020	समय-1	समय	k	False	True	
44003021021	न-1	न	k	False	False	
44003021022	आ-1	आ	d	False	True	
44003021023	जाए-1	जाए	d	False	False	
44003021024	जिनके-1	जिनके	k	False	True	
44003021025	विषय-1	विषय	a	False	False	
44003021026	में-2	में	a	False	False	
44003021027	परमेश्‍वर-1	परमेश्‍वर	k	False	True	
44003021028	ने-1	ने	m	False	False	
44003021029	प्राचीन-1	प्राचीन	k	False	True	
44003021030	काल-1	काल	k	False	False	
44003021031	से-1	से	m	False	False	
44003021032	अपने-1	अपने	k	False	True	
44003021033	पवित्र-1	पवित्र	k	False	True	
44003021034	भविष्यवक्‍ताओं-1	भविष्यवक्‍ताओं	k	False	True	
44003021035	के-1	के	m	False	False	
44003021036	मुँह-1	मुँह	k	False	True	
44003021037	से-2	से	k	False	True	
44003021038	बताया-1	बताया	k	False	True	
44003021039	है-2	है	m	False	False	True
44003021040	।-1	।		False	False	
44003022001	मूसा-1	मूसा	k	False	True	
44003022002	ने-1	ने	m	False	False	
44003022003	(क)-1	(क)		True	False	
44003022004	कहा-1	कहा	k	False	True	True
44003022005	,-1	,		True	False	
44003022006	‘-1	‘		True	False	True
44003022007	प्रभु-1	प्रभु	k	False	True	
44003022008	तुम्हारा-1	तुम्हारा	k	False	True	
44003022009	परमेश्‍वर-1	परमेश्‍वर	k	False	True	
44003022010	तुम्हारे-1	तुम्हारे	k	False	True	
44003022011	भाइयों-1	भाइयों	k	False	True	
44003022012	में-1	में	k	False	False	
44003022013	से-1	से	k	False	True	
44003022014	मेरे-1	मेरे	k	False	True	
44003022015	समान-1	समान	k	False	True	
44003022016	एक-1	एक	m	False	False	
44003022017	भविष्यवक्‍ता-1	भविष्यवक्‍ता	k	False	True	
44003022018	को-1	को	m	False	False	
44003022019	तुम्हारे-2	तुम्हारे	k	False	True	
44003022020	लिए-1	लिए	m	False	False	
44003022021	खड़ा-1	खड़ा	k	False	True	
44003022022	करेगा-1	करेगा	k	False	False	True
44003022023	;-1	;		True	False	
44003022024	जो-1	जो	k	False	True	
44003022025	भी-1	भी	a	False	False	
44003022026	वह-1	वह	m	False	False	
44003022027	तुमसे-1	तुमसे	k	False	True	
44003022028	कहे-1	कहे	k	False	True	True
44003022029	,-2	,		True	False	
44003022030	उसकी-1	उसकी	k	False	True	
44003022031	सुनना-1	सुनना	k	False	True	True
44003022032	।-1	।		False	False	
44003023001	और-1	और	k	False	True	
44003023002	ऐसा-1	ऐसा	a	False	False	
44003023003	होगा-1	होगा	k	False	True	
44003023004	कि-1	कि	a	False	False	
44003023005	प्रत्येक-1	प्रत्येक	k	False	True	
44003023006	व्यक्‍ति-1	व्यक्‍ति	d	False	True	
44003023007	जो-1	जो	k	False	True	
44003023008	उस-1	उस	k	False	True	
44003023009	भविष्यवक्‍ता-1	भविष्यवक्‍ता	k	False	True	
44003023010	की-1	की	m	False	False	
44003023011	नहीं-1	नहीं	k	False	True	
44003023012	सुनेगा-1	सुनेगा	k	False	True	True
44003023013	,-1	,		True	False	
44003023014	उसे-1	उसे	m	False	False	
44003023015	लोगों-1	लोगों	k	False	True	
44003023016	में-1	में	k	False	False	
44003023017	से-1	से	k	False	True	
44003023018	पूर्ण-1	पूर्ण	k	False	True	
44003023019	रूप-1	रूप	k	False	False	
44003023020	से-2	से	k	False	False	
44003023021	नाश-1	नाश	k	False	False	
44003023022	किया-1	किया	k	False	False	
44003023023	जाएगा-1	जाएगा	m	False	False	True
44003023024	।-1	।		False	False	True
44003023025	’-1	’		True	False	
44003023026	(क)-1	(क)		True	False	
44003024001	शमूएल-1	शमूएल	k	False	True	
44003024002	से-1	से	k	False	True	
44003024003	लेकर-1	लेकर	k	False	False	
44003024004	उसके-1	उसके	k	False	True	
44003024005	बाद-1	बाद	k	False	True	
44003024006	के-1	के	a	False	False	
44003024007	जितने-1	जितने	k	False	True	
44003024008	भी-1	भी	k	False	True	
44003024009	भविष्यवक्‍ताओं-1	भविष्यवक्‍ताओं	k	False	True	
44003024010	ने-1	ने	m	False	False	
44003024011	भविष्यवाणी-1	भविष्यवाणी	k	False	True	
44003024012	की-1	की	k	False	False	True
44003024013	,-1	,		True	False	
44003024014	सब-1	सब	k	False	True	
44003024015	ने-2	ने	m	False	False	
44003024016	इन-1	इन	k	False	True	
44003024017	दिनों-1	दिनों	k	False	True	
44003024018	की-2	की	a	False	False	
44003024019	घोषणा-1	घोषणा	k	False	True	
44003024020	की-2	की	k	False	False	True
44003024021	।-1	।		False	False	
44003025001	तुम-1	तुम	k	False	True	
44003025002	भविष्यवक्‍ताओं-1	भविष्यवक्‍ताओं	k	False	True	
44003025003	और-1	और	k	False	True	
44003025004	उस-1	उस	k	False	True	
44003025005	वाचा-1	वाचा	k	False	True	
44003025006	की-1	की	m	False	False	
44003025007	संतान-1	संतान	k	False	True	
44003025008	हो-1	हो	k	False	True	
44003025009	जिसे-1	जिसे	k	False	True	
44003025010	परमेश्‍वर-1	परमेश्‍वर	k	False	True	
44003025011	ने-1	ने	m	False	False	
44003025012	अब्राहम-1	अब्राहम	k	False	True	
44003025013	से-1	से	k	False	True	
44003025014	यह-1	यह	a	False	False	
44003025015	कहते-1	कहते	k	False	True	
44003025016	हुए-1	हुए	m	False	False	
44003025017	तुम्हारे-1	तुम्हारे	k	False	True	
44003025018	(क)-1	(क)		True	False	
44003025019	पूर्वजों-1	पूर्वजों	k	False	True	
44003025020	के-1	के	a	False	False	
44003025021	साथ-1	साथ	k	False	True	
44003025022	बाँधी-1	बाँधी	k	False	True	True
44003025023	,-1	,		True	False	
44003025024	‘-1	‘		True	False	True
44003025025	तेरे-1	तेरे	k	False	True	
44003025026	वंश-1	वंश	k	False	True	
44003025027	के-2	के	a	False	False	
44003025028	द्वारा-1	द्वारा	k	False	True	
44003025029	पृथ्वी-1	पृथ्वी	k	False	True	
44003025030	के-2	के	m	False	False	
44003025031	सारे-1	सारे	k	False	True	
44003025032	कुल-1	कुल	k	False	True	
44003025033	आशिष-1	आशिष	k	False	True	
44003025034	पाएँगे-1	पाएँगे	k	False	False	True
44003025035	।-1	।		False	False	True
44003025036	’-1	’		True	False	
44003025037	(ख)-1	(ख)		True	False	
44003026001	परमेश्‍वर-1	परमेश्‍वर	k	False	True	
44003026002	ने-1	ने	m	False	False	
44003026003	अपने-1	अपने	k	False	True	
44003026004	सेवक-1	सेवक	k	False	True	
44003026005	(क)-1	(क)		True	False	
44003026006	(ख)-1	(ख)		True	False	
44003026007	को-1	को	m	False	False	
44003026008	उठाकर-1	उठाकर	k	False	True	
44003026009	पहले-1	पहले	k	False	True	
44003026010	तुम्हारे-1	तुम्हारे	k	False	True	
44003026011	पास-1	पास	m	False	False	
44003026012	भेजा-1	भेजा	k	False	True	
44003026013	कि-1	कि	a	False	False	
44003026014	तुममें-1	तुममें	k	False	True	
44003026015	से-1	से	a	False	False	
44003026016	हर-1	हर	k	False	True	
44003026017	एक-1	एक	k	False	False	
44003026018	को-2	को	m	False	False	
44003026019	उसकी-1	उसकी	d	False	True	
44003026020	बुराइयों-1	बुराइयों	k	False	True	
44003026021	से-2	से	k	False	True	
44003026022	फेरकर-1	फेरकर	k	False	True	
44003026023	आशिष-1	आशिष	k	False	True	
44003026024	दे-1	दे	k	False	False	True
44003026025	।-1	।		False	False	True
44003026026	”-1	”		True	False	
44004001001	जब-1	जब	d	False	True	
44004001002	वे-1	वे	k	False	True	
44004001003	लोगों-1	लोगों	k	False	True	
44004001004	से-1	से	k	False	True	
44004001005	बातें-1	बातें	k	False	True	
44004001006	कर-1	कर	k	False	False	
44004001007	रहे-1	रहे	m	False	False	
44004001008	थे-1	थे	m	False	False	
44004001009	तो-1	तो	a	False	False	
44004001010	याजक-1	याजक	k	False	True	
44004001011	और-1	और	k	False	True	
44004001012	मंदिर-1	मंदिर	k	False	True	
44004001013	का-1	का	m	False	False	
44004001014	मुख्य-1	मुख्य	k	False	True	
44004001015	सुरक्षा-1	सुरक्षा	k	False	False	
44004001016	अधिकारी-1	अधिकारी	k	False	False	
44004001017	और-2	और	k	False	True	
44004001018	सदूकी-1	सदूकी	k	False	True	
